dummy,dummy,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
RAS,REF_CAP,0.654,0.77,0.81,0.81,0.81,0.81,0.654,0.77,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81
RAS,ELC_IMP,-0.002277501,-0.002992118,-0.010526613,-0.011534174,-0.008213111,-0.008460333,-0.002277501,-0.002992118,-0.010526613,-0.011534174,-0.008213111,-0.008460333,-0.010526613,-0.011534174,-0.008213111,-0.008460333,-0.003556152,-0.00527971,-0.008025061,-0.007862575,-0.011663999,-0.011418649,-0.00283,-0.002900127,-0.004601773,-0.004403503,-0.001698195,-0.001757066,-0.001630267,-0.001565056,-0.001502454,-0.001464892,-0.00142827,-0.001392563,-0.001357749,-0.001323806,-0.00129071,-0.001258443,-0.001226982,-0.001196307,-0.001166399,-0.001143071,-0.00112021,-0.001097806,-0.00107585,-0.001054333,-0.001033246,-0.001012581,-0.000992329,-0.000972483,-0.000953033,-0.000933973,-0.000915293,-0.000896987,-0.000879048,-0.000861467,-0.000844237,-0.000827352,-0.000810805,-0.000794589,-0.000778698,-0.000811136,-0.000804516,-0.000799949,-0.000797778,-0.000798415,-0.000802359,-0.000800603,-0.000799821,-0.000799795,-0.000800199,-0.000800555,-0.000800195,-0.000800113,-0.000800171,-0.000800247,-0.000800256,-0.000800196,-0.000800197,-0.000800214,-0.000800222,-0.000800217,-0.000800209,-0.000800212,-0.000800215,-0.000800215,-0.000800213,-0.000800213,-0.000800214,-0.000800214,-0.000800214
MAR,REF_CAP,0.654,0.77,0.81,0.81,0.81,0.81,0.654,0.77,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81
MAR,ELC_IMP,-0.002277501,-0.002992118,-0.010526613,-0.011534174,-0.008213111,-0.008460333,-0.002277501,-0.002992118,-0.010526613,-0.011534174,-0.008213111,-0.008460333,-0.010526613,-0.011534174,-0.008213111,-0.008460333,-0.003556152,-0.00527971,-0.008025061,-0.007862575,-0.011663999,-0.011418649,-0.00283,-0.002900127,-0.004601773,-0.004403503,-0.001698195,-0.001757066,-0.001630267,-0.001565056,-0.001502454,-0.001464892,-0.00142827,-0.001392563,-0.001357749,-0.001323806,-0.00129071,-0.001258443,-0.001226982,-0.001196307,-0.001166399,-0.001143071,-0.00112021,-0.001097806,-0.00107585,-0.001054333,-0.001033246,-0.001012581,-0.000992329,-0.000972483,-0.000953033,-0.000933973,-0.000915293,-0.000896987,-0.000879048,-0.000861467,-0.000844237,-0.000827352,-0.000810805,-0.000794589,-0.000778698,-0.000811136,-0.000804516,-0.000799949,-0.000797778,-0.000798415,-0.000802359,-0.000800603,-0.000799821,-0.000799795,-0.000800199,-0.000800555,-0.000800195,-0.000800113,-0.000800171,-0.000800247,-0.000800256,-0.000800196,-0.000800197,-0.000800214,-0.000800222,-0.000800217,-0.000800209,-0.000800212,-0.000800215,-0.000800215,-0.000800213,-0.000800213,-0.000800214,-0.000800214,-0.000800214
