dummy,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
WCRO,304.135956,246.0125659,230.6301171,196.782922,178.7338549,187.0309667,220.7015772,199.2122772,130.6502782,180.6811892,276.9956769,232.3169432,234.2288102,264.5906485,341.776452,471.7905869,546.9118425,591.9834412,780.0397098,490.9043979,625.1490389,857.216003,845.2269599,810.3608827,725.2346595,377.184664,308.1076553,374.8515203,482.8730827,428.2257983,458.115666,486.2256133,514.2124664,542.3624222,571.0658403,591.4719971,609.5921166,628.1270952,646.9333246,665.8473412,681.1632548,696.5237827,711.2328313,721.9119519,732.3137872,742.840088,749.9963202,757.2892209,764.5945367,771.9016148,784.1252956,788.4355093,792.565828,796.4441781,799.9601619,802.9967237,805.5866767,807.7744433,809.6602149,811.3340639,812.9187561,809.454831,810.2284618,810.7192655,810.9310757,810.850478,810.4368224,810.6332207,810.7141725,810.7131539,810.6695695,810.6333878,810.6727009,810.6805969,810.6738818,810.6660274,810.6653189,810.6717052,810.671506,810.6696879,810.6688491,810.6694134,810.6702323,810.6699377,810.6696241,810.6696113,810.6697638,810.6698338,810.6697541,810.6697174,810.6697361
WNGS,221.1413933,239.4589032,201.5303198,179.7794338,155.005292,159.5186604,158.9012995,169.3252153,142.2015316,110.8306654,193.5683147,241.6640596,198.4385387,247.4146193,249.5506393,315.4678721,380.5486982,357.1056279,518.8636852,369.1043181,394.9888128,482.3825631,525.1218928,527.5438446,479.9739765,326.7288676,211.4377694,263.8850958,333.69589,272.519127,284.8324516,295.8835546,305.667052,313.2932137,324.1493872,336.3664968,338.6759384,342.327869,348.4781442,354.3814416,358.3067625,364.0008029,368.7272416,371.3502172,373.6709657,375.6593584,378.1134276,381.0848094,384.6609024,388.6215317,392.1263079,394.9426374,398.7597468,402.7327364,406.8850976,410.6034642,414.4981112,418.3522816,422.2184916,425.9008837,428.7859756,421.9511488,423.4417563,424.4596512,424.9078831,424.709283,423.8939445,424.2825036,424.4506531,424.4488534,424.3570475,424.2866004,424.3651316,424.3816572,424.367858,424.351659,424.3505813,424.3633774,424.3630266,424.3593004,424.3575889,424.3587749,424.3604137,424.3598209,424.3591798,424.3591556,424.359469,424.3596078,424.3594466,424.3593718,424.3594102
