dummy,dummy,dummy,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
RAS,NEN,RFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAS,NEN,LPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAS,NEN,OLQ,0.4509,0.4164,0.3989,0.4303,0.3562,0.3537,0.3228,0.2647,0.2622,0.2756,0.3377,0.3815,0.4448,0.4166,0.5082,0.548,0.5783,0.7588,1.1413,0.86,0.6421,0.5455,0.92,0.9756,0.9568,0.5528,0.4897,0.4275,0.6067,0.519175,0.51076875,0.516035938,0.538169922,0.521037402,0.521503003,0.524186566,0.526224223,0.523237799,0.523787898,0.524359121,0.52440226,0.52394677,0.524124012,0.524208041,0.524170271,0.524112273,0.524153649,0.524161059,0.524149313,0.524144074,0.524152024,0.524151617,0.524149257,0.524149243,0.524150535,0.524150163,0.524149799,0.524149935,0.524150108,0.524150001,0.524149961,0.524150001,0.524150018,0.524149995,0.524149994,0.524150002,0.524150002,0.524149999,0.524149999,0.524150001,0.52415,0.52415,0.52415,0.52415,0.52415,0.52415,0.52415,0.52415,0.52415,0.52415,0.52415,0.52415,0.52415,0.52415,0.52415,0.52415,0.52415,0.52415,0.52415,0.52415,0.52415
RAS,NEN,NGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAS,NEN,OGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAS,BU,GDO,0.1158,0.1148,0.0879,0.0889,0.1034,0.1293,0.1086,0.0879,0.0786,0.0714,0.0703,0.0538,0.0672,0.0683,0.0683,0.0714,0.0569,0.0579,0.0538,0.0558,0.0538,0.0465,0.0548,0.0662,0.0579,0.0621,0.0589,0.0662,0.061275,0.06211875,0.062123438,0.062929297,0.062111621,0.062320776,0.062371283,0.062433244,0.062309231,0.062358634,0.062368098,0.062367302,0.062350816,0.062361212,0.062361857,0.062360297,0.062358546,0.062360478,0.062360294,0.062359904,0.062359805,0.06236012,0.062360031,0.062359965,0.062359981,0.062360024,0.06236,0.062359993,0.062359999,0.062360004,0.062359999,0.062359999,0.06236,0.062360001,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236,0.06236
RAS,BU,RFO,0.313,0.2593,0.2785,0.2381,0.2477,0.2401,0.2199,0.1738,0.1565,0.1623,0.1719,0.1344,0.1719,0.145,0.2564,0.2957,0.2785,0.2833,0.2631,0.2304,0.2621,0.2045,0.2026,0.2074,0.2007,0.2084,0.1748,0.1652,0.187275,0.18391875,0.177798438,0.178548047,0.181885059,0.180537573,0.179692279,0.180165739,0.180570163,0.180241439,0.180167405,0.180286186,0.180316298,0.180252832,0.18025568,0.180277749,0.18027564,0.180265475,0.180268636,0.180271875,0.180270407,0.180269098,0.180270004,0.180270346,0.180269964,0.180269853,0.180270042,0.180270051,0.180269977,0.180269981,0.180270013,0.180270006,0.180269994,0.180269998,0.180270003,0.18027,0.180269999,0.18027,0.18027,0.18027,0.18027,0.18027,0.18027,0.18027,0.18027,0.18027,0.18027,0.18027,0.18027,0.18027,0.18027,0.18027,0.18027,0.18027,0.18027,0.18027,0.18027,0.18027,0.18027,0.18027,0.18027,0.18027,0.18027
RAS,BU,OLQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,PCH,LGN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,PCH,HCL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
