
dummy,dummy,dummy,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
RAS,PC,GSL,2.3347,2.4268,2.4278,2.491,2.3647,2.2042,2.1646,2.1004,2.0683,2.0234,2.0351,1.9763,1.9506,1.9474,1.9517,1.9025,1.8383,2.2042,2.308,2.5038,2.8847,3.2357,3.6551,4.0906,4.4105,4.738,4.5678,4.4373,4.5384,4.570375,4.52846875,4.518635938,4.538969922,4.539112402,4.531296753,4.532003754,4.535345708,4.534439654,4.533271467,4.533765146,4.534205494,4.53392044,4.533790637,4.533920429,4.53395925,4.533897689,4.533892001,4.533917342,4.533916571,4.533905901,4.533907954,4.533911942,4.533910592,4.533909097,4.533909896,4.533910382,4.533909992,4.533909842,4.533910028,4.533910061,4.53390998,4.533909978,4.533910012,4.533910007,4.533909994,4.533909998,4.533910003,4.533910001,4.533909999,4.53391,4.533910001,4.53391,4.53391,4.53391,4.53391,4.53391,4.53391,4.53391,4.53391,4.53391,4.53391,4.53391,4.53391,4.53391,4.53391,4.53391,4.53391,4.53391,4.53391,4.53391,4.53391
RAS,PC,LPG,0.0212,0.0224,0.0378,0.046,0.0401,0.0519,0.0826,0.1227,0.1298,0.1333,0.1369,0.144,0.2997,0.3434,0.354,0.3646,0.3729,0.3705,0.3717,0.4036,0.387,0.4118,0.4047,0.3929,0.367,0.3434,0.4154,0.5393,0.416275,0.42859375,0.449892188,0.458515234,0.438319043,0.443830054,0.44763913,0.447075865,0.444216023,0.445690268,0.446155321,0.445784369,0.445461495,0.445772863,0.445793512,0.44570306,0.445682733,0.445738042,0.445729337,0.445713293,0.445715851,0.445724131,0.445720653,0.445718482,0.445719779,0.445720761,0.445719919,0.445719735,0.445720049,0.445720116,0.445719955,0.445719964,0.445720021,0.445720014,0.445719988,0.445719997,0.445720005,0.445720001,0.445719998,0.44572,0.445720001,0.44572,0.44572,0.44572,0.44572,0.44572,0.44572,0.44572,0.44572,0.44572,0.44572,0.44572,0.44572,0.44572,0.44572,0.44572,0.44572,0.44572,0.44572,0.44572,0.44572,0.44572,0.44572
RAS,PC,GDO,1.316296392,1.329592315,1.34302254,1.356588425,1.370291338,1.384132665,1.398113803,1.412236164,1.426501176,1.440910279,1.455464928,1.470166594,1.485016762,1.500016931,1.515168617,1.530473351,1.640481141,1.776184182,1.923128895,2.082118257,2.160809961,2.248334408,2.449078552,2.624127445,2.796805148,2.971013325,3.099376045,3.192515708,3.014927556,3.069458159,3.094069367,3.092742697,3.067799445,3.081017417,3.083907232,3.081366698,3.078522698,3.081203511,3.081250034,3.080585735,3.080390495,3.080857444,3.080770927,3.08065115,3.080667504,3.080736756,3.080706584,3.080690499,3.080700336,3.080708544,3.080701491,3.080700217,3.080702647,3.080703225,3.080701895,3.080701996,3.080702441,3.080702389,3.08070218,3.080702251,3.080702315,3.080702284,3.080702258,3.080702277,3.080702283,3.080702276,3.080702273,3.080702277,3.080702277,3.080702276,3.080702276,3.080702277,3.080702277,3.080702276,3.080702276,3.080702276,3.080702276,3.080702276,3.080702276,3.080702276,3.080702276,3.080702276,3.080702276,3.080702276,3.080702276,3.080702276,3.080702276,3.080702276,3.080702276,3.080702276,3.080702276
RAS,PC,NGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAS,PC,ELC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAS,PC,ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAS,PC,MET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAS,PC,BGDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*RAS,PB,GSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*RAS,PB,LPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
