dummy,dummy,dummy,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
RAS,SE,ELC,0.2129,0.2257,0.2502,0.2504,0.2674,0.28,0.2966,0.3002,0.3369,0.3715,0.3983,0.423,0.4506,0.5032,0.5255,0.609,0.5835,0.6227,0.7001,0.6065,0.7077,0.7744,0.8799,0.9382,1.0145,1.1155,1.1493,1.2346,1.128475,1.15696875,1.167335938,1.171844922,1.156156152,1.16307644,1.164603363,1.163920219,1.161939044,1.163384767,1.163461848,1.16317647,1.162990532,1.163253404,1.163220563,1.163160242,1.163156185,1.163197599,1.163183648,1.163174419,1.163177963,1.163183407,1.163179859,1.163178912,1.163180035,1.163180553,1.16317984,1.163179835,1.163180066,1.163180073,1.163179953,1.163179982,1.163180019,1.163180007,1.16317999,1.163179999,1.163180004,1.16318,1.163179998,1.16318,1.163180001,1.16318,1.16318,1.16318,1.16318,1.16318,1.16318,1.16318,1.16318,1.16318,1.16318,1.16318,1.16318,1.16318,1.16318,1.16318,1.16318,1.16318,1.16318,1.16318,1.16318,1.16318,1.16318
RAS,HOU,LGN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAS,HOU,HCL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAS,HOU,GSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAS,HOU,GDO,0.0594,0.0647,0.0623,0.0614,0.0537,0.0527,0.0508,0.0502,0.0555,0.0592,0.0647,0.0694,0.0805,0.0866,0.0979,0.1068,0.1154,0.1255,0.1347,0.1686,0.1531,0.1691,0.1378,0.212,0.0589,0.0623,0.0695,0.1114,0.075525,0.07968125,0.084026563,0.087658203,0.081722754,0.083272192,0.084169928,0.084205769,0.083342661,0.083747638,0.083866499,0.083790642,0.08368686,0.08377291,0.083779228,0.08375741,0.083749102,0.083764662,0.0837626,0.083758443,0.083758702,0.083761102,0.083760212,0.083759615,0.083759908,0.083760209,0.083759986,0.083759929,0.083760008,0.083760033,0.083759989,0.08375999,0.083760005,0.083760004,0.083759997,0.083759999,0.083760001,0.08376,0.083759999,0.08376,0.08376,0.08376,0.08376,0.08376,0.08376,0.08376,0.08376,0.08376,0.08376,0.08376,0.08376,0.08376,0.08376,0.08376,0.08376,0.08376,0.08376,0.08376,0.08376,0.08376,0.08376,0.08376,0.08376
RAS,HOU,RFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAS,HOU,LPG,1.5517,1.6378,1.6921,1.7228,1.6225,1.5411,1.5423,1.5246,1.6119,1.6614,1.7027,1.7901,1.7027,1.7853,1.8845,1.711,1.5364,1.5328,1.501,1.7476,1.737,1.7523,1.8479,1.8054,1.7193,1.7629,1.685,1.6685,1.708925,1.70633125,1.692189063,1.693986328,1.70035791,1.698216138,1.69618736,1.697186934,1.697987085,1.697394379,1.697188939,1.697439334,1.697502435,1.697381272,1.697377995,1.697425259,1.69742174,1.697401567,1.69740664,1.697413802,1.697410937,1.697408236,1.697409904,1.69741072,1.697409949,1.697409702,1.697410069,1.69741011,1.697409958,1.69740996,1.697410024,1.697410013,1.697409988,1.697409996,1.697410005,1.697410001,1.697409998,1.69741,1.697410001,1.69741,1.69741,1.69741,1.69741,1.69741,1.69741,1.69741,1.69741,1.69741,1.69741,1.69741,1.69741,1.69741,1.69741,1.69741,1.69741,1.69741,1.69741,1.69741,1.69741,1.69741,1.69741,1.69741,1.69741
RAS,HOU,KRS,0.0126,0.0105,0.0105,0.0115,0.0126,0.0167,0.0105,0.0084,0.0094,0.0084,0.0094,0.0094,0.0094,0.0126,0.0115,0.0115,0.0094,0.0063,0.0021,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAS,HOU,OLQ,0,0,0,0,-1E-04,0.0001,-1E-04,-1E-04,0,0,1E-04,0,1E-04,0,0,0,0,0,0.0315,0.0401,0,0.0425,0.0448,0.0437,0.046,0.0496,0.0497,0.052,0.049325,0.05015625,0.050295313,0.050444141,0.050055176,0.05023772,0.050258087,0.050248781,0.050199941,0.050236132,0.050235735,0.050230147,0.050225489,0.050231876,0.050230812,0.050229581,0.050229439,0.050230427,0.050230065,0.050229878,0.050229952,0.050230081,0.050229994,0.050229976,0.050230001,0.050230013,0.050229996,0.050229996,0.050230001,0.050230002,0.050229999,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023,0.05023
RAS,HOU,NGS,1.0449,1.3549,1.3962,1.5509,1.6366,1.6898,1.7893,1.6709,1.85,1.9904,2.0435,2.03,2.2831,2.5219,2.7676,3.3817,3.4502,4.0576,4.0462,4.299,4.1912,4.8205,5.7075,6.1205,6.546,7.2927,7.5061,8.0207,7.341375,7.54021875,7.602098438,7.626098047,7.527447559,7.573965698,7.582402435,7.577478435,7.565323532,7.574792525,7.574999232,7.573148431,7.57206593,7.573751529,7.57349128,7.573114293,7.573105758,7.573365715,7.573269262,7.573213757,7.573238623,7.573271839,7.57324837,7.573243147,7.573250495,7.573253463,7.573248869,7.573248993,7.573250455,7.573250445,7.57324969,7.573249896,7.573250122,7.573250038,7.573249937,7.573249998,7.573250024,7.573249999,7.573249989,7.573250003,7.573250004,7.573249999,7.573249999,7.573250001,7.57325,7.57325,7.57325,7.57325,7.57325,7.57325,7.57325,7.57325,7.57325,7.57325,7.57325,7.57325,7.57325,7.57325,7.57325,7.57325,7.57325,7.57325,7.57325
