dummy,dummy,dummy,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
RAS,TRANS1,NGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAS,INDSE1,NGS,0.03,0.0306,0.0312,0.0318,0.0324,0.033,0.0336,0.0342,0.0348,0.0354,0.036,0.0366,0.0372,0.0378,0.0384,0.039,0.0396,0.0402,0.0408,0.0414,0.042,0.0411,0.041325,0.04145625,0.041470313,0.041337891,0.041397363,0.041415454,0.041405255,0.041388991,0.041401766,0.041402866,0.04139972,0.041398336,0.041400672,0.041400398,0.041399781,0.041399797,0.041400162,0.041400035,0.041399944,0.041399984,0.041400031,0.041399998,0.041399989,0.041400001,0.041400005,0.041399998,0.041399998,0.041400001,0.041400001,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414
RAS,DOMSE1,NGS,0.047,0.04865,0.0503,0.05195,0.0536,0.05525,0.0569,0.05855,0.0602,0.06185,0.0635,0.06515,0.0668,0.06845,0.0701,0.07175,0.0734,0.07505,0.0767,0.07835,0.08,0.077525,0.07814375,0.078504688,0.078543359,0.078179199,0.078342749,0.078392499,0.078364452,0.078319725,0.078354856,0.078357883,0.078349229,0.078345423,0.078351848,0.078351096,0.078349399,0.078349441,0.078350446,0.078350095,0.078349845,0.078349957,0.078350086,0.078349996,0.078349971,0.078350002,0.078350014,0.078349996,0.078349996,0.078350002,0.078350002,0.078349999,0.07835,0.078350001,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835,0.07835
RAS,NENSE1,NGS,0.03,0.0306,0.0312,0.0318,0.0324,0.033,0.0336,0.0342,0.0348,0.0354,0.036,0.0366,0.0372,0.0378,0.0384,0.039,0.0396,0.0402,0.0408,0.0414,0.042,0.0411,0.041325,0.04145625,0.041470313,0.041337891,0.041397363,0.041415454,0.041405255,0.041388991,0.041401766,0.041402866,0.04139972,0.041398336,0.041400672,0.041400398,0.041399781,0.041399797,0.041400162,0.041400035,0.041399944,0.041399984,0.041400031,0.041399998,0.041399989,0.041400001,0.041400005,0.041399998,0.041399998,0.041400001,0.041400001,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414,0.0414
MAR,TRANS1,NGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,INDSE1,NGS,0.26,0.2695,0.279,0.2885,0.298,0.3075,0.317,0.3265,0.336,0.3455,0.355,0.3645,0.374,0.3835,0.393,0.4025,0.412,0.4215,0.431,0.4405,0.45,0.43575,0.4393125,0.441390625,0.441613281,0.439516602,0.440458252,0.44074469,0.440583206,0.440325687,0.440527959,0.440545386,0.44049556,0.440473648,0.440510638,0.440506308,0.440496538,0.440496783,0.440502567,0.440500549,0.440499109,0.440499752,0.440500494,0.440499976,0.440499833,0.440500014,0.440500079,0.440499975,0.440499975,0.440500011,0.44050001,0.440499993,0.440499997,0.440500003,0.440500001,0.440499999,0.4405,0.440500001,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405
MAR,DOMSE1,NGS,0.3,0.309,0.318,0.327,0.336,0.345,0.354,0.363,0.372,0.381,0.39,0.399,0.408,0.417,0.426,0.435,0.444,0.453,0.462,0.471,0.48,0.4665,0.469875,0.47184375,0.472054688,0.470068359,0.470960449,0.471231812,0.471078827,0.470834862,0.471026487,0.471042997,0.470995793,0.470975035,0.471010078,0.471005976,0.47099672,0.470996952,0.471002432,0.47100052,0.470999156,0.470999765,0.471000468,0.470999977,0.470999842,0.471000013,0.471000075,0.470999977,0.470999977,0.47100001,0.47100001,0.470999993,0.470999998,0.471000003,0.471000001,0.470999999,0.471,0.471000001,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471
MAR,NENSE1,NGS,0.26,0.2695,0.279,0.2885,0.298,0.3075,0.317,0.3265,0.336,0.3455,0.355,0.3645,0.374,0.3835,0.393,0.4025,0.412,0.4215,0.431,0.4405,0.45,0.43575,0.4393125,0.441390625,0.441613281,0.439516602,0.440458252,0.44074469,0.440583206,0.440325687,0.440527959,0.440545386,0.44049556,0.440473648,0.440510638,0.440506308,0.440496538,0.440496783,0.440502567,0.440500549,0.440499109,0.440499752,0.440500494,0.440499976,0.440499833,0.440500014,0.440500079,0.440499975,0.440499975,0.440500011,0.44050001,0.440499993,0.440499997,0.440500003,0.440500001,0.440499999,0.4405,0.440500001,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405,0.4405
RAS,TRANS1,HCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAS,INDSE1,HCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAS,DOMSE1,HCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAS,NENSE1,HCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,TRANS1,HCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,INDSE1,HCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,DOMSE1,HCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,NENSE1,HCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
