"allCy","PGALL","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"FIN","ATHGASCCS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35759255882157e-05,0.000333966590755052,0.00125923758809494,0.00055436244599707,0.000777197895081866,0.00141610776012007,0.000599148529467464,4.88982905423885e-05,4.50014592688488e-05,4.08599483766757e-05,3.69871064227975e-05,3.35106316044914e-05,0.00123259348742559,0.00189492428825484,0.00186057510127373,0.00230647863909584,0.0021096433239754,0.0010639740091462,0.000720083165940499,0.000905119531649146,0.00115223806617932,0.00142414420858543,0.00173629249811134,0.00202020431475495,0.00211854677613967,0.00208792393017469,0.00203880577889745,0.00320025358006903,0.0042284319047882,0.00811095572467259,0.0129578051403176,0.0154864099144568,0.0185736557356905,0.0181579127804007,0.0178408555591174,0.0174938807189446,0.017272566879089,0.0169209559954842,0.0163932397280902,0.0154083803569648,0.0141752792037932,0.0129045599559642,0.0116468247488779,0.0104884571692724,0.00939985800220653,0.00839080267143088,0.00746688590253103,0.00662623463729929,0.00586402119020809,0.00518525564799787,0.00456987672534552,0.00402646981470833,0.00354199957196472,0.003115099892667,0.00273245057753924,0.00239611313073237,0.00209813704081616,0.00183755741720797,0.00160329048991646,0.00139868314443975,0.00121926902813313,0.00106303040704096,0.000924157995492626,0.000803782401489136,0.00069852483305922,0.000607127024803251,0.000526170184179152,0.000456184595071502,0.00039518459602665,0.000342380654459989,0.000295762047640019,0.00025558093740905,0.00022067696212158,0.000190557167202306,0.000164062913417819,0.000141294913637726,0.000121579267353894
"FIN","ATHBMSCCS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02746087081204e-09,0.00240766647013817,0.0118599622258025,0.0034574947713387,0.00326167041800722,0.00349581943999526,0.00047127256791822,0.000148905108053056,0.000167604613471594,0.000168087303773322,0.000164629374100148,0.000162110297060632,0.00876573062620686,0.00549264624219668,0.00259873758694822,0.00205048374846186,0.0013521418267453,0.000151961541340247,0.00014892209356263,0.000146710682013664,0.000144527015983395,0.000143122347331124,0.000140342547561589,0.000156860305819519,0.000172073520375006,0.000186248630828926,0.000204497731611113,0.00159749003012002,0.000219863956773556,0.000215704612425648,0.000208868929888732,0.000203803654474396,0.000198069604515892,0.000304101415597471,0.000306395059098239,0.000364726566454752,0.000427371943136949,0.000485636317827954,0.000484917119164536,0.000485181677042802,0.000484154705612809,0.000485114409907704,0.000481276972755103,0.00048103744795696,0.000480559058602612,0.000481601692596583,0.000479532825274287,0.000478481284645649,0.000476379532366526,0.000476826366381689,0.000473106772816806,0.000471913090253946,0.00046966843124122,0.000470094592890064,0.00046787470377279,0.000467137819035776,0.000464288444571167,0.000465228113729438,0.000462290286181528,0.00046166585227787,0.000460620525037092,0.000461004657429968,0.000459945778910211,0.000457095342774395,0.000457483472364412,0.000458787184204496,0.000457228237278001,0.000457414987669129,0.000457676078657297,0.000459399563584393,0.000458842016569224,0.000459570372507875,0.000459259123425468,0.000461226692692819,0.000460609032791359,0.000462474511554518,0.000476883517039042
"FIN","PGANUC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243416757942542,0.134406186502804,0.195371031433203,0.0653221026196036,0.0847991915499942,0.151334967766065,0.0604057347835196,0.117385081871047,0.106780251822395,0.0587351617789148,0.0312756991506732,0.0278626378949827,0.0613769670546222,0.0989519850679702,0.0998445546226421,0.128577041231333,0.113133369565518,0.0553618186979411,0.0268771408880627,0.0126543979536011,0.00484754704760048,0.00177227132200824,9.57076516165495e-08,9.42392058452319e-08,9.02044116999061e-08,1.33489347550623e-07,1.55297715157371e-07,0.00151153429736731,3.4093206747933e-07,4.40604854777679e-07,3.04127480227228e-07,3.70930601948916e-07,1.37197288886153e-07,2.04313140583155e-05,1.4342980464359e-07,1.51641820387745e-07,1.37057251944825e-07,0.287781307386296,0.319557532717583,0.290806795762643,0.276375458577785,0.279945357203805,0.308528592858103,0.304099751396464,0.277938289914457,0.329052530109515,0.291887015467004,0.265356779943016,0.267190957901517,0.288290293591488,0.29141931122925,0.26313760843632,0.2688278298599,0.332167715299729,0.310920076779718,0.247909739723642,0.289702086221368,0.315679347118592,0.318202204736706,0.306315072980198,0.279521564757866,0.381344309394682,0.257052364348378,0.356582295352535,0.314745169880431,0.37124095738425,0.355587752454172,0.363332288503181,0.33609407930533,0.418401032381962,0.386632329953632,0.359747730712772,0.35694304107943,0.426265336636279,0.439702096153835,0.422322550988776,0.392048138098782
"FRA","PGLHYD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.90557143718289e-13,1.98558681999863e-07,5.32490064057335e-07,2.05729969854082e-07,3.58033861081555e-07,7.33211934668814e-07,8.65303095431951e-07,0.00153195687791971,0.000711504063225265,0.00191453106311064,0.00129270927894416,0.00165856254816877,1.70573278914914e-06,2.4143158610589e-06,2.63820963331393e-06,3.24985111973027e-06,3.64329162507685e-06,0.00284691192190165,5.38291439430978e-06,5.88803651455838e-06,0.000201039670189528,0.000317289553028456,4.8936071395159e-06,0.000112116066924498,5.53270215129302e-06,0.000198039301214006,0.000109813414085352,1.36890180318658e-05,1.36944022277582e-05,1.95889448049411e-05,1.94041078949931e-05,2.50427732344693e-05,0.0132418996896679,0.0139998210653193,0.0146552633771503,0.0141594510202199,0.012354101665437,0.275036610246008,0.230987993178174,0.234558483252805,0.211630695147006,0.246102726233098,0.222827390385653,0.230285164762687,0.212157510744481,0.254741212861266,0.237898740750038,0.249218289337979,0.223941094169621,0.273714150259675,0.239071525131597,0.245734950029379,0.234206476964123,0.281327009110077,0.261025231140908,0.257794969288684,0.235805928682892,0.281071710656694,0.270848811107603,0.268437508735272,0.247673237983107,0.284983600939456,0.289781962992228,0.295863885057692,0.281959654702672,0.318177333462996,0.298499548425778,0.302051445428233,0.283341309311999,0.338129109194242,0.333152437079145,0.328294649739489,0.321063639768031,0.369627984446219,0.365556069142021,0.349473622728531,0.353393750009043
"FRA","PGSHYD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89993985353198e-08,0.0140476265405427,0.001430362300112,0.000371252436624086,0.000614705127548779,5.4638753096227e-07,6.31550716056389e-07,0.0156827931896284,0.011308242686588,0.0115626698547914,0.009940678663141,0.0103350306650061,1.1229177426282e-06,1.5743145849258e-06,1.69897929983672e-06,2.06968847305086e-06,2.29330178425837e-06,0.0469787681486499,0.0435610815780416,0.0428701012582131,0.0378874383121659,0.0457638681203268,2.84183619205141e-06,0.000112241281318502,3.16679145997449e-06,0.000195970749173975,0.000109722090823366,7.65681361796086e-06,7.59990036448046e-06,1.08104263537321e-05,1.06316531035602e-05,1.36482051357504e-05,0.0383534171963832,0.0419045209124376,0.0440990803144235,0.0422425092741665,0.0370252211957529,0.0492121492281688,0.0406670167315349,0.0417979933773564,0.035071389547871,0.0408095623332522,0.0375747756415302,0.0386591893946786,0.0357182786908488,0.0435494114235815,0.0406344954999273,0.0425362711362625,0.0380129095287302,0.0471388333791184,0.041166515053346,0.0418921577063176,0.0402335118520025,0.0495292688629989,0.0457157450747063,0.044924055604105,0.0418783053471549,0.0498972783766127,0.0478307867632925,0.0470293069535834,0.0409324169107909,0.0470493789524804,0.0476510176879469,0.04880045226925,0.0472889550034093,0.0530527045366529,0.0497896216910265,0.0511444069946896,0.048255446259596,0.0573281645404562,0.0563349053163358,0.0567715166814575,0.0552209249710859,0.0636275637233556,0.0629619455679468,0.0610795032168481,0.0610677931176725
"FRA","ATHCOAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75516460968157e-14,3.36958677577429e-08,6.24162847812074e-08,2.33700560230076e-08,4.01127728307292e-08,7.94035268575872e-08,9.07864392570135e-08,1.80940875045517e-07,1.49288391745073e-07,1.51461348559715e-07,1.48613536322841e-07,1.60826635445823e-07,1.51402555452526e-07,2.09152943515054e-07,2.2427355086916e-07,2.70309765820962e-07,2.9630904287616e-07,0.00139587342247085,4.18503226771563e-07,6.40945775215153e-05,0.000128867907943238,0.000515111934749874,3.48442332618217e-07,3.49059758130904e-07,3.79698282915288e-07,0.000234216124649773,0.000121374407091206,8.87306989514445e-07,8.70662023947254e-07,1.21926106645468e-06,1.19065205566321e-06,1.51134512405392e-06,0.000364174881273758,8.37756488629231e-07,8.58686668182296e-07,7.99785860699909e-07,6.83170169485576e-07,9.26084263980864e-07,7.760385235705e-07,7.83332118920513e-07,6.90231334250326e-07,7.81761695033747e-07,0.000118593989956798,7.14513189866345e-07,0.000272439912145874,7.60827085583043e-07,0.000136017043643909,0.000134062279838866,6.29268897452543e-07,7.58754080308082e-07,6.50800451169427e-07,6.55110005296792e-07,6.09374694112631e-07,3.78780799321971e-06,0.000173957213057756,6.35514436371406e-07,0.000254771930057866,0.000146316801332613,6.3207506697056e-07,6.13854493868321e-07,1.40166298774104e-06,0.000115676085945337,6.24782120264281e-07,0.000196242140913762,3.36091871592537e-06,6.49020854864548e-07,5.98013217515313e-07,6.01807764163773e-07,0.000181691200095142,6.40570943178438e-07,6.21840997444014e-07,0.000167398204582627,5.83418261864459e-07,6.55173572014363e-07,6.37489477291977e-07,6.07659860524718e-07,6.03501380434657e-07
"FRA","ATHLGN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72085256258705e-13,6.98877147467227e-07,1.69216313819179e-06,6.3844730126767e-07,1.10098979935344e-06,2.21940803189992e-06,2.55523882349792e-06,5.14217329065181e-06,4.27096061281365e-06,4.37447364409106e-06,4.30894706318159e-06,4.69455469529784e-06,4.44943147711215e-06,6.205903330334e-06,6.68117211236914e-06,8.10782930903898e-06,8.94884561229844e-06,0.00247728650245528,1.28148080601983e-05,1.37994645951057e-05,0.000181418771374035,0.0002286729973834,1.09712293080667e-05,0.000105413261690879,1.21249988079009e-05,0.000188133006055418,0.000104952136415336,2.89449075416594e-05,2.86057392240277e-05,4.04610287602036e-05,3.96852312255815e-05,5.07390919090429e-05,0.000521438358403578,2.86164614905346e-05,2.94629806381686e-05,2.76432433657185e-05,2.37862967828771e-05,3.25730763370635e-05,2.74204266722682e-05,2.78834811479675e-05,6.74925351461499e-05,2.83229802930212e-05,0.000181745224864631,2.62023605600495e-05,0.000116722108305232,0.000220620894305361,0.000195675906272213,0.000187759415058843,2.39617978137658e-05,2.91938103291567e-05,2.51610655040136e-05,2.55214993967092e-05,2.392185309391e-05,0.000462961316137759,0.000182013334035036,2.55291358525085e-05,0.000153992132223402,0.000178338765094847,2.59863095065597e-05,2.5433747487678e-05,0.000148427234954561,0.000196666185499837,2.64984440161844e-05,0.000205204302597836,0.000237599604768334,2.82586885612661e-05,2.61710019108566e-05,2.6545248192312e-05,0.000198693502357569,3.02497708423555e-05,2.80866927032782e-05,0.000283205968561794,2.67725506902246e-05,3.92628377222381e-05,5.20494831624093e-05,2.85588581249399e-05,2.85907118261408e-05
"FRA","ATHGAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03016541424108e-13,2.51075323320084e-07,4.75814942570785e-07,1.79638109013537e-07,3.08674611402545e-07,6.18584169236676e-07,7.11721830161412e-07,0.580567659084676,0.407721638609478,0.36360542924309,0.322257111402984,0.320283971895766,1.22107862623102e-06,1.69429204789914e-06,1.82430385265059e-06,2.20806913197516e-06,2.4305943661209e-06,0.00164352676022431,3.46090877349986e-06,3.71565831147472e-06,0.000124381388760256,0.000199025615958682,2.9265766978094e-06,8.96747327026984e-05,3.21324726191133e-06,0.000166350024652247,9.44353270288354e-05,0.435785224602603,0.376686668065253,0.474342214447782,0.403743761006958,0.457923918731583,0.43630722165796,0.477333384653323,0.496678324596047,0.471284934836506,0.40813153673875,0.000810023504565422,6.59841296417489e-06,6.65662215888183e-06,5.8621199536137e-06,6.63559913707803e-06,0.000178569128743747,6.05798726659229e-06,8.99458708846257e-05,0.000176417812480374,0.000154309250490866,0.000151334356481564,5.32016209254351e-06,6.41117477744699e-06,5.49600811743876e-06,5.52929603305785e-06,5.14039566204951e-06,0.000346307081714451,0.000142289864103117,5.35192272711286e-06,0.000115274966023044,0.000130782969841984,5.3140990181086e-06,5.1580587079584e-06,5.69752786836865e-05,0.000158393038615936,5.24121720170782e-06,0.000186338463625296,0.000132638309807863,5.4355264017097e-06,5.00571015965229e-06,5.03473926076979e-06,0.000129149747471394,2.9272786610765e-05,5.19391704058415e-06,0.000183406773717664,4.86776668791649e-06,8.19965357688352e-06,5.3132396068691e-06,5.06193119970962e-06,5.02462820385009e-06
"FRA","ATHOIL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36466731187157e-14,4.18646787467765e-08,9.20785867931817e-08,3.49082606740068e-08,5.98572506677305e-08,1.19359722887295e-07,1.36824755920555e-07,0.00193249007931579,0.00197029577564937,0.00266267652466408,0.00259497485045307,0.00265889368057693,2.31111495558802e-07,3.20002459924615e-07,3.43711192047146e-07,4.15090424766425e-07,4.55923887672392e-07,0.010609157035651,0.00997232713310797,0.0107638898985251,0.00965561073006001,0.0118581143774141,5.42622649093216e-07,5.44677952724168e-07,5.93680007178278e-07,3.11497778198972e-05,6.80130789530921e-06,0.00474822731478332,0.0110689777878743,0.0152693333383353,0.0129859159764676,0.0148891647933531,0.000724996420912641,0.000399224317851056,1.36999614526268e-06,1.27860912998918e-06,1.09439144120571e-06,1.51472146390223e-06,1.24820842534994e-06,1.26249596505338e-06,1.11470271445398e-06,1.26547747143415e-06,0.000103402715274764,1.16095584513399e-06,9.43478267318608e-05,1.24161328085372e-06,1.14273473167935e-06,1.17110948275051e-06,0.00012275300261625,2.35002028012457e-06,4.72647605578934e-05,1.08182156421847e-06,7.85728827311511e-05,1.19331062531858e-06,0.000196635337874369,3.48077545349968e-05,9.59146849899892e-07,2.03865298322435e-05,0.000410301854795351,1.03018541094194e-06,3.24186076694753e-06,0.000245617584678876,1.05486106154133e-06,0.000292841692083083,8.51791243758521e-06,7.33049560934301e-05,1.01777957485983e-06,9.35054486235384e-06,9.41311216121221e-07,2.54434881466885e-06,1.06679678451545e-06,2.06746180987716e-05,2.34821765460429e-06,1.13101446699039e-06,0.000176545032672481,8.47348240850369e-05,1.04768917915548e-06
"FRA","ATHBMSWAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19993062292278e-08,0.0453666167695585,0.120045192614678,0.0463627446217506,0.08065768688918,0.159207683781402,0.16872645735711,0.355319820428494,0.268213765973494,0.267761016146492,0.24851217862319,0.260755920360051,0.0750986427747584,0.0321017965749351,0.00873647508434669,0.00211004676976962,5.82552533781338e-05,0.530234163428372,0.546983998664355,0.621482766312842,0.670965566405622,0.961520763117174,0.439574516359206,0.456794361849992,0.500413037170618,0.628916172086858,0.542484882177411,0.182676086224693,0.0196587701688122,0.0022755002402381,3.84226807387872e-06,5.03038122248765e-06,0.191983987350016,0.217847796554727,0.215215653800846,0.194896021406726,0.163524668599591,0.251773247316816,0.207312432834433,0.21115182155233,0.192732461676433,0.225419397843849,0.205654007143002,0.211968471976161,0.189785713038934,0.225514694075789,0.205132194910894,0.214767554128961,0.192455802168109,0.244038892710191,0.217619653948231,0.228005419634951,0.206501112711615,0.249436975387785,0.236563355295776,0.227941582683795,0.213114970366375,0.25100697769339,0.246189272758924,0.250804983839956,0.238006345156096,0.265678368383733,0.271619362083026,0.277466077635149,0.272429971711839,0.30158124142756,0.280988295965819,0.284771828429055,0.270688684009498,0.331923004569625,0.315140444136251,0.319705445438635,0.310708634017351,0.363706076557624,0.374600684017067,0.370804485747674,0.372320751826165
"FRA","ATHCOALCCS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196339091514336,0.00184507934349067,0.00272856600242414,0.00254628279023839,0.00237399099907637,0.00221344951154327,0.00205191691156868,0.00190333745591958,0.00176056831930987,0.00163035238939986,0.00150235039456783,0.00138602578893326,0.00127735112482136,0.00117833341535375,0.00108137668445724,0.000993544605579288,0.000911904984153913,0.00328787640052052,0.000787916812585914,0.00100118006889191,0.000659693070809116,0.000627727693007238,0.000559104180491942,0.000635384648599115,0.000462872017335218,0.000609923191726906,0.000407513469713513,0.000352501097973075,0.000317823615666589,0.00028789622167964,0.000258740413752955,0.000233858241544163,0.000721302081856076,0.000194688910360598,0.000174506125769149,0.000156391678500335,0.000139843125828548,0.000126207031437279,0.000112340842026451,0.000100523757854581,8.95711647880331e-05,8.50271869875962e-05,0.000229759672544886,6.62531252666003e-05,7.8690506136392e-05,0.000182933542429336,0.000120331161593126,0.000142820633762972,4.66636191643534e-05,4.19246288771818e-05,3.68022664694595e-05,3.26695385145795e-05,2.8829849971342e-05,0.000497853783744881,0.000149683186140225,2.45773991031683e-05,4.88011170752341e-05,0.000640938777826779,2.64465683221736e-05,2.32630655061018e-05,2.84973184241024e-05,0.000332897288605847,1.91850005452741e-05,0.000513124771617222,0.000724654960653321,1.81045891316194e-05,1.57363451340922e-05,1.3904741988904e-05,0.000581971647329922,1.63686676032675e-05,1.43079340168283e-05,0.000435832417364588,1.60303547697146e-05,1.43701690253942e-05,1.25660731985536e-05,1.09810383805529e-05,9.7221485578267e-06
"FRA","ATHLGNCCS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44860457272693e-13,2.99294733738604e-07,7.95053733432735e-07,3.01854878805358e-07,5.22291519283552e-07,1.05711105190898e-06,1.22171149351898e-06,2.46704210491148e-06,2.09671693540766e-06,2.19838082089617e-06,2.21422423026111e-06,2.46789940261115e-06,2.39501191664706e-06,3.41682093330106e-06,3.76289451082749e-06,4.67297883549919e-06,5.28188105805005e-06,0.0028206308081831,9.22069705070614e-06,1.00117877967365e-05,0.000209654122105017,0.00020592622546106,8.94565450679593e-06,0.000112758994966196,1.01542447963559e-05,0.000198577718192905,0.000110842699455219,2.34866983388496e-05,2.32842281077419e-05,3.22525692084133e-05,3.17233694926125e-05,4.01417513518215e-05,0.000556842838776181,2.39806489425887e-05,2.4646975683479e-05,2.33131168957786e-05,2.04116008330549e-05,2.72272492258719e-05,2.32966414748716e-05,2.37075441731547e-05,5.20007452632127e-05,2.4223078941066e-05,0.00019855368143222,2.27799598530502e-05,0.000128157762506158,0.000242275078052218,0.000216826068628102,0.000212383168434143,2.1786372708973e-05,2.60402667012568e-05,2.28398713073538e-05,2.31801318727415e-05,2.19431029035596e-05,0.000520634110266606,0.000207906510214216,2.3948386588046e-05,0.000189340587268151,0.000207026098604814,2.47496940771598e-05,2.4345922812422e-05,0.000262380804430968,0.000230498477239105,2.56930453460212e-05,0.000273163711076331,0.000234934128370768,2.78052380233313e-05,2.60543083697712e-05,2.64309740945875e-05,0.000240507430165253,6.60959135180323e-05,2.81397900719365e-05,0.000348922673956795,2.74297022761283e-05,4.65697505489587e-05,7.35375154862085e-05,2.92470092846669e-05,2.9353914153716e-05
"FRA","ATHGASCCS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124119727310667,0.0118796966538603,0.0183910932983188,0.0177812345596897,0.0172041270756462,0.0166726164113752,0.0160631041166586,0.0155096678980226,0.02095579001732,0.0246009983785906,0.0276134031393789,0.030212489465026,0.0327678957858899,0.0317470956757414,0.0305915602724298,0.0295448913012842,0.0285245423801189,0.0302511922048649,0.0265816571654784,0.0256374013457183,0.0249303538052947,0.0241351989394188,0.0229481580435045,0.022199111285668,0.0212714017463303,0.0206978309989447,0.019781813159646,0.0189308825122956,0.0247405059393228,0.0294875026688393,0.0354666982360798,0.0401709317480662,0.0460550087814971,0.0505317375728406,0.0557750497909589,0.0612642963910404,0.0661221355298584,0.0698866376194765,0.0661258803846041,0.062682565355618,0.0594180284557329,0.0563901845766175,0.0534773071431481,0.0504267285656588,0.0478181519494041,0.0454442669529264,0.0428577465079906,0.0405136821757633,0.0381009558295337,0.0360630936695723,0.033960789035422,0.032043997771679,0.0302213885469444,0.0290285117805656,0.0270308133440476,0.0252970964807468,0.0239734910563969,0.0226393261547875,0.0210863766370659,0.0198250098568894,0.0188430588486446,0.0177116768374783,0.0164330975518643,0.0156593357590214,0.0147763539488774,0.0135957871981239,0.0127084006717088,0.0119011877467591,0.0113353875559637,0.0104821291071118,0.00974610810651199,0.00940154343130151,0.00850947896408472,0.00797528533510799,0.00744689400045825,0.00690878161997172,0.00643768455878146
"FRA","ATHBMSCCS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00110377249540164,0.00107585050362156,0.00126318480247559,0.00181110701795079,0.00198565822993543,0.00232872959437133,0.00303477324758439,0.00377440743578321,0.00542573547388524,0.00663011518005764,0.00777569956543352,0.00881884522346839,0.00990280950275071,0.0100558857076036,0.0099405237660404,0.00973417652993978,0.00949922665070039,0.0131988214888082,0.0117600788682945,0.0146843857041336,0.0179555573619249,0.0215104552728762,0.0247904353304284,0.0264849570824443,0.028239202587622,0.0313365392541956,0.033276318791932,0.0348922756127396,0.0348212999131683,0.0339548207019695,0.0328624329721985,0.031869957144445,0.0324689685093057,0.0310755441730907,0.0312389171153656,0.0314536688862178,0.0315521204399934,0.0315539791798851,0.0318838570355263,0.0320367975856753,0.0322053197154118,0.0323460112383446,0.0329499107459656,0.0326334996455988,0.0342621617586015,0.0335534105823684,0.0332867722736086,0.0341894516298901,0.0333026657050133,0.0334114065639913,0.0336392837688907,0.0337946556040679,0.0340010298273271,0.0353722957117838,0.0356521192259127,0.0346330529991112,0.0367403111147985,0.0362202916400872,0.0352059468945661,0.0354677869069439,0.0357536567710497,0.0370018118653365,0.0362923426196269,0.0374994669258496,0.0370671010002585,0.0374806756346123,0.0378865712125757,0.0382550193366628,0.0388584584148902,0.0390145552387904,0.0395343003792874,0.0400368714812175,0.0405487616032779,0.0410934785839046,0.0417169111891846,0.0432621027721055,0.0431875661085628
"FRA","PGANUC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11465065824486e-14,1.01766475022519e-07,2.79207736853658e-07,1.08766305363192e-07,1.93927156073619e-07,4.04003090095153e-07,4.81647644061968e-07,1.00337037762679e-06,8.39695314895186e-07,8.65881163601317e-07,8.60154048239449e-07,9.44336983622093e-07,9.01945174838345e-07,1.26670882911524e-06,1.3755020276274e-06,1.68229948140781e-06,1.8714221974622e-06,0.00281510321815252,2.72255770360385e-06,2.95516414783932e-06,0.000199579180548209,0.000129278071156075,2.40677864810716e-06,9.19035327611174e-05,2.7034595241607e-06,0.00019601113557271,0.000109761257353833,6.61489398084442e-06,6.5579887564211e-06,9.29756011458803e-06,9.15618359930879e-06,1.17443703490537e-05,0.000561850972687041,6.66175067876155e-06,6.88713811482283e-06,6.48335713446142e-06,5.5975587027242e-06,1.05110202586422,0.887052280118941,0.915513629844481,0.827054708526485,0.964095760817675,0.883971151985011,0.916605582099539,0.846389169986606,1.03350796191732,0.968004360554563,1.01703954242075,0.917236935038268,1.14004585509299,0.999087835652012,1.03157929680644,0.984864586905981,1.20187466910481,1.11947101815596,1.10980731170435,1.03266004073546,1.23471068955732,1.19453677699797,1.18903440076039,1.11452454070135,1.28648467405502,1.31298008949176,1.34393756143634,1.30407677563123,1.47745470267996,1.3902617145972,1.43328598326261,1.34731792628604,1.61408346987351,1.59595138887159,1.60576049562269,1.57674842649495,1.82060279733826,1.80607979692694,1.75992063453985,1.78849219991876
"GBR","PGLHYD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.90538889285011e-07,5.80554499952434e-07,0.013873290604376,0.00702522733960639,0.00193037701612226,0.0016281968532492,0.000144434735080287,1.13797945279384e-06,2.8562013741888e-06,2.26605653992963e-06,2.64272178244985e-06,3.10495793533217e-06,3.87414191590602e-06,2.09204536471776e-06,2.01413744288202e-06,2.06374698942442e-06,3.4965723095875e-06,3.26425075257089e-06,3.68604821274026e-06,4.06636554849129e-06,4.87698790287699e-06,6.50528967350234e-06,0.0176430102231264,0.0110844396226926,0.0134484614810999,0.0130148203302922,0.0102960407137058,8.79822504535514e-06,1.05415202715392e-05,1.2789427268518e-05,1.13758254684056e-05,1.39504520674435e-05,8.1760764697094e-06,7.95596817076716e-06,6.1299785274235e-06,5.5362092757221e-06,6.14579228647475e-06,0.0183637615761252,0.0240149500241204,0.0261579905260263,0.0214241541438621,0.0256031087815341,0.0253286162637161,0.0248643196230799,0.0250701460188651,0.0261525422790786,0.027336795659842,0.0242033549488658,0.0270929764301224,0.0299728823825754,0.0253990788042878,0.0281983064000866,0.0235431834813841,0.024722316330446,0.027490337239784,0.0269585611593968,0.0292526494293552,0.0297303467540602,0.0274865141158361,0.0253147478942591,0.0262391517693201,0.0304859011424423,0.0290008159462314,0.030679780882474,0.0269843410262939,0.0276531588913322,0.0261727330497593,0.0342902279160573,0.026077799386528,0.0357163623982851,0.0344065510705187,0.0350664897287179,0.0365844170536508,0.0449507899127896,0.039731367355453,0.0402398954603745,0.0407564137753748
"GBR","PGSHYD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54820186386602e-07,1.01275312712926e-06,0.0218835268715949,0.0178452671245279,0.0115734267597083,0.018934235624021,0.00468842259768084,2.01369979906822e-06,5.05727435058218e-06,4.00817227181315e-06,4.67521764390486e-06,5.49397042925958e-06,6.85597311306533e-06,3.69680622371632e-06,3.55911166990832e-06,3.64681149989705e-06,6.17832843387042e-06,5.76051931574428e-06,0.00118843990337278,0.00226620672412896,0.00260111546434938,0.00295526829471444,0.00146361007155312,0.000102310340098026,0.000395338645209598,0.000426073340247701,0.000511996148331312,1.55954597005495e-05,1.86576698748514e-05,2.26072493306413e-05,2.00843488168879e-05,2.4611914430341e-05,3.13555885630148e-05,1.40144168729526e-05,1.07885648669036e-05,9.73786304898211e-06,1.08046836015882e-05,1.38112224869599e-05,0.0032665760979939,0.00371684935753282,0.0026541974948823,0.00319312223391988,0.00358689074392213,0.0030851423884003,0.00311417906837595,0.00276582324607934,0.00354921728771926,0.00301772529787819,0.00386993502632145,0.00373977836209075,0.00362123688698328,0.00351982024388166,0.00294949225825906,0.00307370382692149,0.0039406093218028,0.0033716673511472,0.00366322067307301,0.00373016205021241,0.00458271918100383,0.00423195265819493,0.00438426470600373,0.0050091710357876,0.00483051625819,0.0051123004721451,0.00448522450044375,0.00461699949510952,0.00437749071940851,0.0057360825080985,0.00383635080204171,0.00611357135240473,0.00506750492056468,0.00516347567337854,0.00456309211343338,0.00782057196183623,0.00656787395178768,0.00672599279973703,0.00598879414169378
