"allCy","DSBS","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"CYP","HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002761871303708975,0.003011336565146226,0.003716724955728229,0.004217276236186603,0.004684180386927895,0.005550372587492001,0.006319328021641884,0.007232530016559604,0.008041791759351533,0.008787751517898476,0.009383325737716372,0.009820203248565692,0.0102633562900873,0.01045486522485454,0.01078820930638908,0.01100158443140813,0.01122193601280305,0.01150648803965908,0.01174433584484872,0.0121517757494688,0.01212107415749789,0.01253345509558833,0.01286893366056177,0.01316749501563855,0.01357959055716317,0.0137669609320091,0.01362719934777013,0.01329549527532365,0.01298961888086853,0.01262324951227085,0.01226168609392067,0.01210870346401619,0.01200865442396933,0.01166296874098617,0.01157431889915915,0.01136020186211082,0.01063248698966062,0.01038016949409868,0.01005767233035445,0.00970605560776898,0.009314529637968761,0.008820501592438757,0.008381354282072888,0.007845960871652369,0.007166075130860853,0.00664080977714967,0.006028373357352217,0.005343536736657876,0.004584393419918781,0.003867230695677849,0.003106110213810707,0.002465759652653142,0.001864360180225678,0.001233128477079758,0.0006216469202597138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"CYP","SE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005060118862617609,0.005664110177522096,0.006321089306278755,0.007134403430218382,0.007773984358024503,0.00850259251743131,0.009136208100964858,0.009702223866947267,0.01038927972245344,0.01082103066887584,0.01129031622273033,0.0117620016490275,0.01223872326914353,0.01260641792394829,0.01317792853089849,0.013622128170607,0.01402065300313364,0.01447911856401519,0.01504994897476729,0.01529361326134245,0.01562858384048501,0.01617291888486337,0.01622279176516888,0.01648639432978842,0.01649562687371369,0.01675996056297634,0.0167977107330297,0.01698392865274525,0.01695381284819314,0.01682281288487722,0.01697787352187171,0.01715758636365021,0.01723289058972833,0.01737778083844585,0.0172121215838296,0.01684396877171173,0.01663734769888211,0.01660678266110186,0.01672904133899697,0.01644649346486391,0.01646767371743521,0.01611341949482234,0.01590285947692638,0.01576652799327941,0.01561373912617654,0.01531615885532555,0.01515247743064064,0.01520176543897529,0.01465133867810604,0.01446307785834676,0.01406827194072956,0.01358753242021902,0.01304115329427545,0.01261346975275259,0.01218541289470725,0.01166949170928666,0.01124062753698942,0.01056260554474367,0.009832419236576342,0.00911906349418965,0.008409373897997658,0.007680888695933636,0.006935640518029892,0.006139712518393961,0.005279436211920035,0.004377895534338525,0.00360429834132618,0.002766235217362613,0.001876299186509421,0.0009629762492843802,0.0
"CZE","HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02437603012990108,0.02615658120589483,0.02789253462883378,0.03011084182891269,0.03160374145246732,0.03538199278273577,0.03723440343725164,0.03883473031595421,0.04391780294479274,0.04971839416472559,0.05172031789146243,0.05334001792122449,0.05421670231539472,0.05422121991014836,0.0555193638342755,0.05929112072963272,0.05890599581883953,0.0662141476339052,0.06965685807190784,0.07072944779787997,0.07380984118366367,0.07558181535684177,0.07663103799061052,0.07845793813178455,0.08300708567288333,0.08353906948836215,0.08041065655690613,0.08009886478657682,0.0769564995751844,0.07589024891184681,0.07422333312771966,0.0744375054007855,0.07434622910539958,0.07578674977666477,0.07450011319260444,0.0743465608314306,0.07256863602223763,0.0689167923402219,0.06888013942345497,0.06785056602333531,0.06388587620864308,0.06050408920085345,0.05725712027369032,0.0528882919517854,0.04941668968580981,0.04609217326329083,0.04144900385723887,0.03574919823082657,0.03181027763359745,0.0276874737537181,0.02254953855073967,0.0184317860224174,0.01401185419966713,0.00962699636041241,0.004915164815149559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"CZE","SE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283898756605565,0.02958258800304676,0.03059384101827189,0.03199533609945763,0.03324279482764601,0.03518498253681152,0.03574618874168012,0.03777810059912106,0.03874979514261949,0.03971560378366754,0.04043951375561421,0.04290107201802832,0.04400834260273514,0.04469252039187869,0.047201547533848,0.04813968071199328,0.04912986957410807,0.04865242009013961,0.04994260349386496,0.05065628141776847,0.05058184817558598,0.05180561116364753,0.054071492353997,0.05375388192402601,0.05343158630032418,0.05534513466170883,0.05584477802183517,0.05635912158965629,0.05686360540259989,0.05724090018597848,0.05588952299090019,0.05651153579367319,0.0577001074208703,0.05631060559511157,0.05802018185005126,0.05793235620674977,0.0580571764729346,0.05800754546315991,0.05768223008106415,0.05647358434171752,0.05469219270549341,0.05457345063701199,0.05486045822721158,0.05443992257365324,0.05290197340674965,0.0521876581468452,0.05143693747005693,0.04999624450149043,0.04942109840754149,0.04795633308668935,0.04628367980106621,0.04510766182864038,0.04303935404539138,0.04186941101331082,0.04003270885140883,0.03830919367654952,0.03568118458488188,0.03342437633716177,0.03077331020625409,0.02844720524400685,0.02575696273950783,0.02381512737980181,0.021211922460252,0.0188200221310377,0.01634886378449519,0.01350575150483654,0.0109258928511847,0.008234139063490358,0.005638754773162278,0.002823004255414558,0.0
"DEU","HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2114888269059858,0.221613945837493,0.2586155862867017,0.2698243382706286,0.2813360516853348,0.2922540505510056,0.3103805575288572,0.3242203763995731,0.3388188273754811,0.3693439352446666,0.4228355954634692,0.4245342185506221,0.4530604302976844,0.4667296629208059,0.5021422844030322,0.490170196343528,0.4955000581763268,0.5014207877437948,0.5225747920301826,0.5286294793311351,0.5301361653979473,0.5307425041888193,0.5576347288521516,0.5636040383852435,0.5698677556050042,0.5813956817682628,0.6024623006148014,0.6005157271887791,0.6019544914044019,0.5923024072295996,0.5883500928849273,0.5911069172319079,0.6107377501883261,0.6054581331011832,0.5959912809020949,0.5981577610818518,0.5935724837926057,0.619629986672684,0.6206675730325305,0.6283968851454204,0.6406581138247286,0.6199630554099563,0.6050595202822366,0.5959196231238925,0.5889582900207615,0.5871882367775638,0.5766294957922028,0.5588894388629674,0.5447357055455516,0.5638375749909351,0.5387635737392602,0.5242532336211249,0.5103327018339024,0.4903863898780033,0.4796021752018197,0.4701294428884859,0.4513543107253891,0.4291364302355793,0.4026863367284803,0.3738296519671632,0.3633095029998721,0.3363532055182212,0.318948960307836,0.2990272120465561,0.2722727280319289,0.2606914108391192,0.2313697679163938,0.1991145565835107,0.1709147988745156,0.1388736434632406,0.1070649656029755
"DEU","SE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2281036122407967,0.236132533652458,0.2662614659102969,0.2783197112726576,0.2852789222215621,0.31078201759354,0.3210931548412196,0.3267236412100782,0.3369771452984691,0.3450183435894774,0.3454411732983363,0.3680417338505127,0.3886763909566271,0.408914156087665,0.4336044492628421,0.4472299713546475,0.4486204467925055,0.4654791188840595,0.4639059798294295,0.4813026151012708,0.4788494797057699,0.4814974214523384,0.4968932761165972,0.4946132982248561,0.5056373048797522,0.5159763999946043,0.5121913031687407,0.5126420282697862,0.5208262808488912,0.5230643076940511,0.5272735218039742,0.5340182266160458,0.5252656707650695,0.5224596095436508,0.5208599972295416,0.5290818550424976,0.525141176144682,0.5301617732908588,0.5237761163978938,0.5103775136564181,0.5149108598369163,0.5077598306677031,0.5021094117270762,0.4974669172384826,0.4855890557802672,0.476375365716401,0.46122350187758,0.4475422537237086,0.4348501338158036,0.4160541564900384,0.3990087975858099,0.374660374679294,0.3518712336567215,0.3362078430843077,0.3164396654853872,0.2945742000835334,0.2703479658766915,0.2480763209034557,0.2236468955327919,0.1950113779721649,0.1672761397595824,0.1370041615311425,0.1079528266781648,0.07829734623460133,0.04574047077530919,0.01204420054962692,0.009950577916510168,0.007566612722406232,0.005134557524238965,0.002651960330250135,0.0
"DNK","HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01279066171927047,0.01345784252906583,0.01400088724440282,0.01470278503806794,0.0152860914820486,0.01601150112841307,0.02235266951866334,0.02322783142374303,0.02816050040478749,0.02900081497856674,0.03679714886596433,0.03644836941670746,0.03625417062601272,0.04073786257019357,0.04002640385110177,0.03974806726555714,0.03903216191267953,0.03956931935044954,0.03889253265755478,0.04891133834951444,0.05396468278186148,0.05572833967357404,0.05482537428941668,0.05412964751653625,0.0543850025660751,0.05845531293338309,0.05637574608274969,0.06131903604440245,0.06060064963516334,0.05944066773405823,0.05844962174452924,0.06285946468614455,0.06472641048658002,0.06275640893561445,0.06333002543161037,0.06151773350015877,0.06104411788596038,0.06186271013382992,0.05998194416891013,0.05806852156637836,0.06227359865034328,0.06212026847755227,0.06110860472797543,0.05997081904051496,0.05982434498692418,0.06012786413549496,0.05745597367405526,0.05761529087305505,0.05504023092781497,0.05587746814711124,0.054575804242396,0.05128310866902954,0.04939145230501126,0.05013390589640755,0.0481819168399415,0.04469329317729649,0.04232278680090824,0.0418730327335164,0.03924390229150721,0.03610510778354262,0.03369479511479941,0.03254274080699363,0.03125420091705033,0.02940350250471898,0.02597206440817044,0.02378016735841502,0.02065285377114274,0.01840452852184852,0.01573297478258525,0.01287728788553648,0.009321096360111816
"DNK","SE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02524827808795689,0.02852920170048829,0.02997946980321657,0.03246403889694093,0.03579648706250406,0.03959758154847484,0.04006902341260973,0.0396809193232049,0.04245761451404976,0.04272672985628203,0.0474635233289631,0.0491792637515615,0.05060560472861107,0.05241610542374134,0.05500111826127155,0.05683792268510256,0.05741297768831846,0.05838452811016717,0.05958583240495174,0.06077606968488607,0.06115912054958581,0.06224681494060649,0.06298518860237096,0.06387763427288819,0.06409088032413278,0.06549542936552716,0.06531607037493717,0.06602134704844201,0.06574360918390247,0.06667405166534321,0.06699295821184131,0.06693507405312181,0.06678634175960718,0.06713492639080802,0.06612076864433605,0.06565385809877097,0.06522113984496396,0.06469499142129234,0.06377070513815412,0.06264613891165584,0.06199140433779367,0.06079692998997974,0.05945897307713291,0.058006498728208,0.05524033880992142,0.05188176706768576,0.04823169578837595,0.04608351295262347,0.04286765540009352,0.03955309763979668,0.03710260432476612,0.03406256955445214,0.03112345956384906,0.02831523098983826,0.02560548699956243,0.02300876758315831,0.02047915533003184,0.01804649110701203,0.01568899927763884,0.01340414648217081,0.01116850925103025,0.009003127727897804,0.006879804895849296,0.004796369038685455,0.002740544843204223,0.0007137832561993657,0.0005680642572710819,0.0004287714466221367,0.0003018415034689076,0.0001560186374740327,0.0
"ESP","HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258531321527799,0.1313659698168045,0.1368482053381619,0.1577671815495488,0.1632761839319835,0.1685836276093716,0.188441862046075,0.2042972972327668,0.2211345739946631,0.2404867207353042,0.2567202955929193,0.2561774645782113,0.2594997400924794,0.2636220117776091,0.272503565297873,0.2751789272230879,0.2821468981705849,0.2853736599779251,0.2837553936544855,0.2866881951130124,0.2933225214467544,0.2950107797186682,0.2980462307427106,0.3073881034788348,0.3167390841951781,0.325807556959896,0.3267240975373631,0.3267966264435034,0.3262835865626781,0.3253826917131218,0.3222353059654915,0.3188265745716874,0.3200828121988614,0.3244415188523888,0.3242285902863819,0.3298925848168158,0.3239017877936661,0.3207948586352109,0.3188581048769586,0.3130146631481607,0.3128212692009917,0.3160719847230601,0.3151276652404893,0.3092107792915136,0.3011275782816794,0.2940176502652192,0.285057789388418,0.2816180512649663,0.2747095314841919,0.2701981889970778,0.2623378873108334,0.2568777343715536,0.2510725639030755,0.2415929417165341,0.2353726161141713,0.2247616665224262,0.2164097655599307,0.2078014676014397,0.1969126569988452,0.1862592863171206,0.1748485150158485,0.1649943060602496,0.1512971224571147,0.141733411437468,0.1301802935244217,0.1170309335748384,0.1042445990944618,0.09145937444578979,0.07716535622998298,0.06246970941778807,0.04870201049230623
"ESP","SE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1486981408640914,0.1528666908390943,0.1612872436435297,0.1819242577910628,0.1879663048153231,0.1978593655682115,0.2074321320726832,0.2161406323569712,0.2201412542808061,0.2286951911641393,0.2413341103640713,0.2449750093349066,0.2553873336130771,0.2655112956346509,0.2782995707943727,0.2860154066738774,0.2907101568662473,0.2895312748506106,0.293026747984513,0.2971900361195359,0.2987793831227135,0.3018383290516201,0.3040683722768868,0.3013444039555677,0.3047933583867141,0.3114420739738575,0.3103454685826716,0.3095247725417174,0.3119936399117892,0.3169255504320098,0.3160412979588833,0.3114092619902227,0.3129605529748539,0.3116796062906975,0.3114102625107335,0.305482139563678,0.304284031110111,0.3036898576826469,0.3030530942232004,0.2968561732956839,0.2956065734164908,0.2922688783794062,0.2909661229236016,0.2834410151399252,0.2751607237778772,0.2663896632570411,0.2602096395806107,0.2500972390664338,0.2421783491134651,0.2300389309350918,0.2193854962132019,0.2089968598675895,0.1952780217841909,0.1850237553798041,0.1741999249983902,0.1619563270293529,0.1488798922854275,0.1358222565514094,0.1220965474071033,0.1078716002673189,0.09326950510950015,0.07919619999208152,0.06134882081870265,0.04410194330042031,0.0258484484831029,0.006821417721037453,0.005503391055218896,0.004166128264990095,0.002809476266249651,0.001413699603512453,0.0
"EST","HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00345289821289608,0.003609229055078407,0.003908742593214543,0.004276834273146872,0.004705513674311432,0.005057368904720653,0.005358147044898788,0.006000984657702707,0.006328488621298884,0.006616162921648561,0.007151761163990127,0.007325609510319825,0.007667972569254769,0.007760218322155441,0.007873340068848862,0.00777894406010612,0.008008464956849233,0.007999704940668066,0.008332005193865113,0.008289511658364768,0.008366226509777959,0.008689674009591456,0.008724134247809412,0.008868695172297728,0.009280203943938586,0.009497020959941437,0.00923023392321392,0.008851068613128427,0.008739221174350657,0.008570685390663703,0.008419235716299291,0.008192050687924514,0.00809876312573521,0.007838170907826205,0.007808839368639384,0.007799777234027441,0.007649271215583181,0.00751832980789218,0.007216521954548106,0.006886742328567691,0.006439794847127324,0.006175581310187248,0.00610185792715618,0.005641490204599871,0.005379595782133589,0.004821473254026758,0.004285583428197797,0.003813597797320042,0.003327990786767516,0.002780051802883533,0.002245710837905758,0.001799539308766482,0.00136947280973099,0.00092943317086082,0.000472441827101293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"EST","SE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004199976146307422,0.00452526540524119,0.00471408169114799,0.005413144972629465,0.006112004115705764,0.006620542996304444,0.007050095776479286,0.007371423098618935,0.007592865264432196,0.007774007230961747,0.008171675755136353,0.008442113289716585,0.008991552232284717,0.009116850688540125,0.009414584331425906,0.01004246759153209,0.01013906059885874,0.01030104304375999,0.01095920557362122,0.01073602936636689,0.01131136798530485,0.01124263712127725,0.01173811500269054,0.0120695069112121,0.01200761103732826,0.01233419002726861,0.01240687585718009,0.01261557723743883,0.0126691891218524,0.01275195956140597,0.01296442007356573,0.01308886612468171,0.01300387587266471,0.01318219642937458,0.01317375265443161,0.01333897041813721,0.01314850805679738,0.01329078892199057,0.01317616638654667,0.01303034681697595,0.01298761471999085,0.01290948203842192,0.01278860195993525,0.01253480249099203,0.01239700096681375,0.01217275439473528,0.01194348925262788,0.01168900689132363,0.01139098295013927,0.01106547054740971,0.01075809030761673,0.01045091801328499,0.01011552231779565,0.009699333971426739,0.009330798549507302,0.008904329543390472,0.008437811361772395,0.007974101211865738,0.007482414638924253,0.006963014296065443,0.006446251835101586,0.005797103375346495,0.005170293826249739,0.004537611077249737,0.003777368165641455,0.003098155817086169,0.002512539922584224,0.001917374479036924,0.001260009047130584,0.0006390106742314109,0.0
"FIN","HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0373430057260408,0.03984928932432569,0.04197968434713995,0.04414364614180626,0.04589857675890453,0.05036101286833307,0.05280408531669723,0.05993911889670069,0.06474060988330364,0.0671907741101071,0.07054424478298083,0.07080646490051994,0.07604761063070914,0.07828304865551002,0.07820126992859813,0.07807340468901675,0.07748295569421233,0.08022334876875835,0.08029367244090471,0.08457097211659768,0.08956490553937949,0.09050557378624462,0.09459519990506918,0.09464419048609321,0.09593636865803552,0.0970702461560262,0.09527576155556047,0.0949048150172922,0.09284224865563147,0.09427527129299242,0.09376612177201728,0.09312219632495296,0.09337882044316151,0.09428653581571918,0.09433192262368671,0.09283494596758159,0.09114656990130991,0.09119834124504873,0.08974956094935625,0.09204250389892221,0.09266686144332753,0.09215854607714531,0.08901445694132444,0.08845766053852001,0.08580800286057128,0.08364071443705978,0.08340860178273378,0.08074323712531911,0.08066069727131955,0.07804872268600203,0.07506078231601933,0.07266446745580364,0.07022614856483146,0.06927449264876677,0.06675980511100019,0.06524617559753476,0.06215124623525586,0.05923071333383187,0.05747487893882287,0.05363263669357821,0.04977691155187131,0.04604443210348672,0.04326292524325016,0.04050536011683192,0.03796994938358503,0.03379466422398082,0.03023811719172955,0.0264928228059704,0.02238322868796419,0.01846129938447462,0.01403030825789853
"FIN","SE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03662453162429997,0.03868964963815738,0.04142696187504997,0.04242765079767662,0.04348205474897356,0.04406030215914863,0.04633608133279545,0.05211471794183343,0.0548533935351634,0.0548129242014414,0.0584795428605696,0.06056929163805862,0.06380100221297323,0.06565373186159958,0.06799774365892021,0.07226991876568525,0.07303800149916419,0.07297744016594025,0.07425867162014338,0.07468125605636973,0.07202889688638772,0.07337835551475212,0.07629796710241753,0.07401556001744437,0.07740320282822753,0.07523412171014515,0.0762706760913933,0.07777116947822797,0.07854788842131402,0.07963489813961028,0.07994966357859729,0.08189687678891672,0.0808020424034578,0.08132996053955205,0.08058898257326821,0.08004619032215815,0.08117324173845243,0.08033207104985193,0.07665665287388229,0.07775984217789378,0.07790469437140397,0.0768400787254354,0.07511147923856709,0.07430664477328995,0.07221504567994326,0.07073952656889926,0.06857254713653424,0.06671905715067253,0.06513652590421645,0.06275374643330887,0.06015238879527378,0.05844437443818429,0.05666648917530844,0.05239489432236581,0.04941168212192266,0.0450315689532504,0.04214597014986603,0.03802168397307753,0.03457937177980312,0.03022702009710026,0.02617420964504127,0.02162569468377876,0.01687520233921455,0.01237229132435638,0.007250783701030362,0.001947554487388841,0.001588674914150833,0.001184428595836434,0.000806265661445228,0.0004135291342501752,0.0
"FRA","HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2240334283263546,0.242396761354631,0.2652611569462897,0.2789674291140948,0.3103508381349709,0.330047648973359,0.3515816313491486,0.3707312286297113,0.3908293981594791,0.4130466060666292,0.4398503874847141,0.4599395371026114,0.4629313422578981,0.4748815440400872,0.4849238564753762,0.4985563492637179,0.5051328809031727,0.5270199453452734,0.5203900232788082,0.5267357220338885,0.5243261498335706,0.5423129394244093,0.557615574210073,0.5594013051488768,0.5567428943032077,0.5602793129462396,0.5542989468375815,0.5401512869455407,0.5422110925083823,0.54136318925996,0.5404209096004519,0.5434358056607049,0.5462101766896474,0.5404801702021363,0.5352937742413781,0.5287633647834555,0.5201536858633838,0.5199145305681302,0.5237657334471073,0.5140379469096206,0.5040646590707465,0.5074152386868157,0.505200157446794,0.4965739292986947,0.4907639116530088,0.4950723307055608,0.4870295368463076,0.4759024785897207,0.4615996425645583,0.4510995935382804,0.436659984052773,0.4228485224276855,0.4061396611128527,0.392495960487366,0.3772565041546277,0.3638591178330135,0.3478599244197564,0.3355731013909464,0.3182474717772892,0.3004388717518812,0.2817411878376065,0.2642123585635944,0.2470221925627831,0.2278412252954277,0.2079772816864267,0.1877235056599163,0.1692337330252612,0.1483420669838767,0.1260337687788997,0.1029935311293982,0.07942716499533144
"FRA","SE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2140473883730871,0.2295313911092836,0.2507907923480607,0.2605247427006253,0.2756158924012126,0.2933299454860675,0.2934119478712789,0.3001914288815448,0.3052149878938893,0.3086895349599449,0.3143048294332285,0.3237216970129859,0.3378077550489257,0.3429381522727247,0.3547574212649159,0.3637924966828815,0.3652969695974834,0.3719153258768622,0.3671779105248265,0.3734234790281338,0.3678301415259821,0.3709851447049825,0.3757335445151629,0.3738370995907827,0.3777213549263311,0.383913631502129,0.3841949228670306,0.3937201156894843,0.3969150378124752,0.3974644885604682,0.3970890621625052,0.3945489301422829,0.3949545848723213,0.3916139024040219,0.3835021764523426,0.3758966037138943,0.374525415989557,0.3714740650475528,0.3607246690798314,0.3521307565097876,0.3477896619926434,0.3440342536938571,0.3403021525557028,0.3355069996659434,0.3279672958549386,0.3284128554212456,0.3181430935969342,0.3054020851211827,0.2928673596326538,0.2818777849592133,0.2690107049469263,0.2544164083154936,0.2390592717518963,0.2269780626810886,0.2107015128729944,0.1971889086958222,0.1816879893325856,0.1647328620739724,0.1463128113324396,0.1276087285660713,0.1096987387115022,0.09111751322819132,0.07143133447463189,0.05077094870078515,0.02970770457069054,0.007868000328331626,0.00652299907725223,0.005017722820741456,0.003379383179385975,0.001700331077481584,0.0
"GBR","HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1383686537196421,0.1489387236421108,0.1589396855215713,0.181154274072251,0.2090797623822425,0.2096660090706536,0.2182054035607649,0.2283667667419558,0.2376664270129622,0.2486531270904764,0.2624396566260471,0.2898346298809333,0.3263469478299197,0.3266396720580587,0.3434646238381745,0.374743505675963,0.3834480589916225,0.3906718898153635,0.4157628617176907,0.4381382174114949,0.4421440347724914,0.4701024982756359,0.4896740587573484,0.4990405218964777,0.528933391266607,0.544036722141432,0.5457362391990919,0.5419105420345969,0.5410498167977982,0.5665300612712657,0.5609485944005568,0.5562306923630799,0.5713630556591656,0.5795964555717198,0.5714659781861376,0.5660678380234626,0.5931305309339179,0.5925718439316693,0.575127635553606,0.5843875710656669,0.5926082724719439,0.5995402812675944,0.6051542769960341,0.5889559648454883,0.5983358855073552,0.608865782281234,0.6042218031495911,0.5996108142692744,0.5970288842833629,0.5900296108001519,0.5657487117566151,0.5553446230148247,0.5562464889164239,0.5476486452454781,0.521967701928004,0.5075376760504595,0.4775726610292664,0.4712940687384563,0.4602923513102535,0.445989441406059,0.4350076539691919,0.4079509264413937,0.3913903524908992,0.3514417546716981,0.3300035306720404,0.3061412367575686,0.2652486287878878,0.233892300092866,0.1926118502852304,0.1647572398327179,0.12992654198022
"GBR","SE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1603571792659901,0.1844842744511134,0.2080131704021453,0.2285378940674965,0.24861058284444,0.2660097895467212,0.2767644373373653,0.2794555815234768,0.2809349673759277,0.2879508082104986,0.2931775424896217,0.294270894532405,0.3197901192812418,0.3319115561982932,0.340647514192204,0.3498798670117771,0.3614078275810381,0.3702108874872943,0.3663264386125733,0.3759688934783249,0.3755587112782838,0.3843447205530844,0.3844091903281618,0.392146280506273,0.3924106639807675,0.3829332262325366,0.3958019011861053,0.398746965674404,0.3978752486393604,0.3942452242099357,0.4011859918036612,0.401711448563792,0.4146726235351343,0.4118813771153279,0.4132676913910513,0.4091443363338986,0.402561424272578,0.3960424665776077,0.4000865729638092,0.3937659475971639,0.388874595784043,0.3861931624652614,0.3815664667566343,0.3729690651200786,0.3653442946360445,0.3542514428410714,0.3403791403112008,0.3317066985219015,0.3212970612065447,0.3007914238661902,0.2896086336943715,0.2801787889733562,0.2601855629650189,0.2487143277806131,0.2364446888748329,0.221257319088188,0.2038450125995529,0.1873466638254285,0.1666319628674341,0.146817158337832,0.1270424031649494,0.1059650955888793,0.08393567883984017,0.05913900973727516,0.03443361454955099,0.00931653196660663,0.007556500753585937,0.005824622987440567,0.003979296862945505,0.002010904798163507,0.0
"GRC","HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02383876913995548,0.02479240040439966,0.0259287036568481,0.02727453494783393,0.02839010060187633,0.03097850912501829,0.03729122235128433,0.03960183138936644,0.0412015637419318,0.04603094891468475,0.04846104262643744,0.05097598186050043,0.05295324137555739,0.05537419457981256,0.05797409311883341,0.06034672106636053,0.06276092578855919,0.06294934093809951,0.06470838053391928,0.063431676461169,0.06634334651615441,0.06916831613363658,0.07132230977959403,0.07374240261958029,0.07494843700882958,0.07681954837812849,0.07826544988798245,0.0773122641267309,0.07669902107373375,0.07728726046777062,0.07582907027000259,0.07641253019001568,0.07805345960066659,0.07843679430979607,0.07890077566172526,0.07754026149606721,0.07741623670724171,0.07720734978210302,0.07790927538299147,0.07716975252793622,0.07678221734659708,0.07590456412554906,0.07442192301651715,0.07399179609871438,0.07259432839227581,0.07152679194971473,0.07004476790595351,0.06839396089741247,0.06704618586811403,0.06536617441884585,0.06429309024192896,0.06317548473107175,0.0597814172441931,0.05750531043734589,0.05425566934811267,0.05158801875438955,0.04876046531582986,0.04602435136936268,0.04366504682526283,0.04126340407302509,0.03838179157336387,0.03530055551039761,0.03243365118406893,0.02992347447176124,0.02702608811875244,0.02457018725870653,0.0218106575875952,0.01887170106686452,0.01583243901176452,0.01276271759415345,0.00970881057022944
