dummy,dummy,dummy,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
GHG000,CAZ,b,0.000107678,0.0231936,0.0462795,0.0693654,0.0924513,0.115537,0.138623,0.161709,0.184795,0.207881,0.230967,0.250556,0.270145,0.289734,0.309323,0.328913,0.348502,0.368091,0.38768,0.407269,0.426858,0.553867,0.680875,0.807883,0.934892,1.0619,1.18891,1.31592,1.44293,1.56993,1.69694,1.75133,1.80571,1.8601,1.91449,1.96887,2.02326,2.07764,2.13203,2.18642,2.2408,2.22003,2.19926,2.17849,2.15772,2.13695,2.11618,2.09541,2.07464,2.05387,2.0331,1.94482,1.85653,1.76825,1.67997,1.59169,1.5034,1.41512,1.32684,1.23856,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027,1.15027
GHG000,CAZ,c,4.99957,4.99961,4.99966,4.9997,4.99974,4.99978,4.99983,4.99987,4.99991,4.99996,5,4.87471,4.74941,4.62412,4.49883,4.37354,4.24824,4.12295,3.99766,3.87237,3.74707,3.45466,3.16225,2.86983,2.57742,2.285,1.99259,1.70018,1.40776,1.11535,0.822936,0.807436,0.791936,0.776437,0.760937,0.745438,0.729938,0.714438,0.698939,0.683439,0.66794,0.672851,0.677762,0.682673,0.687585,0.692496,0.697407,0.702318,0.70723,0.712141,0.717052,0.736705,0.756358,0.776012,0.795665,0.815318,0.834971,0.854624,0.874277,0.89393,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583,0.913583
GHG000,CHA,a,3.62785e-15,3.26507e-15,2.90228e-15,2.5395e-15,2.17671e-15,1.81393e-15,1.45114e-15,1.08836e-15,7.25576e-16,3.62791e-16,6.49481e-21,5.1476e-20,9.64572e-20,1.41438e-19,1.86419e-19,2.31401e-19,2.76382e-19,3.21363e-19,3.66344e-19,4.11325e-19,4.56307e-19,4.14337e-19,3.72367e-19,3.30397e-19,2.88428e-19,2.46458e-19,2.04488e-19,1.62518e-19,1.20549e-19,7.85789e-20,3.66091e-20,0.111106,0.222212,0.333319,0.444425,0.555531,0.666637,0.777744,0.88885,0.999956,1.11106,1.15808,1.20509,1.2521,1.29912,1.34613,1.39314,1.44016,1.48717,1.53419,1.5812,1.61702,1.65283,1.68865,1.72447,1.76029,1.79611,1.83192,1.86774,1.90356,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938,1.93938
GHG000,CHA,b,3.62785e-05,4.82017e-05,6.01248e-05,7.2048e-05,8.39712e-05,9.58943e-05,0.000107817,0.000119741,0.000131664,0.000143587,0.00015551,0.0204739,0.0407923,0.0611107,0.0814291,0.101748,0.122066,0.142384,0.162703,0.183021,0.20334,0.297163,0.390986,0.484809,0.578632,0.672455,0.766278,0.860101,0.953924,1.04775,1.14157,1.04624,0.950903,0.855569,0.760236,0.664902,0.569569,0.474235,0.378901,0.283568,0.188234,0.170743,0.153252,0.135761,0.11827,0.100779,0.0832882,0.0657972,0.0483062,0.0308152,0.0133242,0.0120136,0.010703,0.00939239,0.00808178,0.00677117,0.00546055,0.00414994,0.00283933,0.00152872,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106,0.000218106
GHG000,CHA,c,0.100033,0.590029,1.08003,1.57002,2.06002,2.55002,3.04001,3.53001,4.02001,4.51,5,4.66022,4.32044,3.98066,3.64088,3.3011,2.96132,2.62154,2.28177,1.94199,1.60221,1.53169,1.46117,1.39065,1.32013,1.24962,1.1791,1.10858,1.03806,0.967543,0.897025,0.966404,1.03578,1.10516,1.17454,1.24392,1.3133,1.38268,1.45206,1.52143,1.59081,1.68732,1.78382,1.88033,1.97683,2.07334,2.16984,2.26634,2.36285,2.45935,2.55586,2.69731,2.83876,2.98021,3.12166,3.26311,3.40456,3.54601,3.68746,3.82891,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036,3.97036
GHG000,CYP,a,0.201457,0.270155,0.338854,0.407553,0.476252,0.544951,0.61365,0.682348,0.751047,0.819746,0.888445,0.799601,0.710756,0.621912,0.533067,0.444223,0.355378,0.266534,0.177689,0.0888445,1.17678e-32,0.0438912,0.0877824,0.131674,0.175565,0.219456,0.263347,0.307239,0.35113,0.395021,0.438912,0.454574,0.470237,0.485899,0.501561,0.517224,0.532886,0.548548,0.56421,0.579873,0.595535,0.599297,0.603058,0.60682,0.610581,0.614343,0.618105,0.621866,0.625628,0.629389,0.633151,0.633001,0.632851,0.6327,0.63255,0.6324,0.63225,0.632099,0.631949,0.631799,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649,0.631649
GHG000,CYP,b,0.55467,0.561821,0.568971,0.576121,0.583272,0.590422,0.597572,0.604723,0.611873,0.619023,0.626173,54332.8,108665,162997,217329,271662,325994,380326,434658,488991,543323,513420,483517,453614,423711,393809,363906,334003,304100,274197,244294,2.13685e+06,4.02941e+06,5.92197e+06,7.81453e+06,9.70709e+06,1.15997e+07,1.34922e+07,1.53848e+07,1.72773e+07,1.91699e+07,1.07889e+08,1.96608e+08,2.85327e+08,3.74045e+08,4.62764e+08,5.51483e+08,6.40202e+08,7.28921e+08,8.1764e+08,9.06359e+08,8.56731e+08,8.07103e+08,7.57475e+08,7.07847e+08,6.58219e+08,6.08591e+08,5.58963e+08,5.09335e+08,4.59707e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08,4.10079e+08
GHG000,CYP,c,2.78099,2.75235,2.7237,2.69506,2.66642,2.63777,2.60913,2.58049,2.55185,2.5232,2.49456,2.39562,2.29667,2.19773,2.09879,1.99984,1.9009,1.80196,1.70301,1.60407,1.50513,1.4989,1.49267,1.48644,1.48021,1.47398,1.46775,1.46152,1.45529,1.44906,1.44283,1.50609,1.56935,1.63261,1.69587,1.75913,1.82239,1.88565,1.94891,2.01217,2.07543,2.14303,2.21062,2.27822,2.34581,2.4134,2.481,2.54859,2.61619,2.68378,2.75137,2.74189,2.73241,2.72293,2.71345,2.70397,2.69449,2.68501,2.67553,2.66605,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657,2.65657
GHG000,CZE,a,3.63924e-11,0.35594,0.711879,1.06782,1.42376,1.7797,2.13564,2.49158,2.84752,3.20346,3.5594,3.20346,2.84752,2.49158,2.13564,1.7797,1.42376,1.06782,0.711879,0.35594,2.64178e-15,2.38681e-15,2.13184e-15,1.87688e-15,1.62191e-15,1.36694e-15,1.11198e-15,8.57011e-16,6.02044e-16,3.47077e-16,9.21106e-17,1.56665e-16,2.2122e-16,2.85774e-16,3.50329e-16,4.14883e-16,4.79438e-16,5.43992e-16,6.08547e-16,6.73101e-16,7.37656e-16,1.06605e-14,2.05833e-14,3.05061e-14,4.04289e-14,5.03517e-14,6.02745e-14,7.01974e-14,8.01202e-14,9.0043e-14,9.99658e-14,9.00428e-14,8.01197e-14,7.01967e-14,6.02737e-14,5.03506e-14,4.04276e-14,3.05046e-14,2.05815e-14,1.06585e-14,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16,7.35445e-16
GHG000,CZE,b,0.363924,0.471788,0.579652,0.687516,0.79538,0.903244,1.01111,1.11897,1.22684,1.3347,1.44256,16.0687,30.6949,45.321,59.9472,74.5733,89.1995,103.826,118.452,133.078,147.704,135.723,123.743,111.762,99.7811,87.8004,75.8196,63.8389,51.8582,39.8774,27.8967,26.8725,25.8483,24.8241,23.7999,22.7757,21.7516,20.7274,19.7032,18.679,17.6548,17.3216,16.9883,16.6551,16.3219,15.9886,15.6554,15.3222,14.989,14.6557,14.3225,14.1541,13.9857,13.8174,13.649,13.4806,13.3122,13.1438,12.9755,12.8071,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387,12.6387
