dummy,dummy,2010,2011,2012,2013,2014,2015,2016,2017,2018
REP,STE1AR,0,0,0,0,0,0,0,0,0
RAF,STE1AR,0,0,0,0,0,0,0,0,0
RLA,STE1AR,0,0,0,0,0,0,0,0,0
ARG,STE1AR,0,0,0,0,0,0,0,0,0
OCE,STE1AR,0,0,0,0,0,0,0,0,0
AUT,STE1AR,0,0,0,0,0,0,0,0,0
BEL,STE1AR,0,0,0,0,0,0,0,0,0
BRA,STE1AR,0,0,0,0,0,0,0,0,0
BGR,STE1AR,0,0,0,0,0,0,0,0,0
CAN,STE1AR,0,0,0,0,0,0,0,0,0
CHA,STE1AR,0,0,0,0,0,0,0,0,0
HRV,STE1AR,0,0,0,0,0,0,0,0,0
CYP,STE1AR,0,0,0,0,0,0,0,0,0
CZE,STE1AR,0,0,0,0,0,0,0,0,0
DNK,STE1AR,0,0,0,0,0,0,0,0,0
EGY,STE1AR,0,0,0,0,0,0,0,0,0
EST,STE1AR,0,0,0,0,0,0,0,0,0
FIN,STE1AR,0,0,0,0,0,0,0,0,0
FRA,STE1AR,0,0,0,0,0,0,0,0,0
DEU,STE1AR,0,0,0,0,0,0,0,0,0
GRC,STE1AR,0,0,0,0,0,0,0,0,0
HUN,STE1AR,0,0,0,0,0,0,0,0,0
NSI,STE1AR,0,0,0,0,0,0,0,0,0
IND,STE1AR,0,0,0,0,0,0,0,0,0
IDN,STE1AR,0,0,0,0,0,0,0,0,0
IRN,STE1AR,0,0,0,0,0,0,0,0,0
IRL,STE1AR,0,0,0,0,0,0,0,0,0
ISR,STE1AR,0,0,0,0,0,0,0,0,0
ITA,STE1AR,0,0,0,0,0,0,0,0,0
JPN,STE1AR,0,0,0,0,0,0,0,0,0
KOR,STE1AR,0,0,0,0,0,0,0,0,0
LVA,STE1AR,0,0,0,0,0,0,0,0,0
LTU,STE1AR,0,0,0,0,0,0,0,0,0
LUX,STE1AR,0,0,0,0,0,0,0,0,0
MLT,STE1AR,0,0,0,0,0,0,0,0,0
MEX,STE1AR,0,0,0,0,0,0,0,0,0
MAR,STE1AR,0,0,0,0,0,0,0,0,0
NLD,STE1AR,0,0,0,0,0,0,0,0,0
NGA,STE1AR,0,0,0,0,0,0,0,0,0
POL,STE1AR,0,0,0,0,0,0,0,0,0
PRT,STE1AR,0,0,0,0,0,0,0,0,0
ROU,STE1AR,0,0,0,0,0,0,0,0,0
RUS,STE1AR,0,0,0,0,0,0,0,0,0
SAU,STE1AR,0,0,0,0,0,0,0,0,0
SVK,STE1AR,0,0,0,0,0,0,0,0,0
SVN,STE1AR,0,0,0,0,0,0,0,0,0
ZAF,STE1AR,0,0,0,0,0,0,0,0,0
ESP,STE1AR,0,0,0,0,0,0,0,0,0
SWE,STE1AR,0,0,0,0,0,0,0,0,0
TUN,STE1AR,0,0,0,0,0,0,0,0,0
TUR,STE1AR,0,0,0,0,0,0,0,0,0
GBR,STE1AR,0,0,0,0,0,0,0,0,0
USA,STE1AR,0,0,0,0,0,0,0,0,0
RAS,STE1CB,0,0,0,0,0,0,0,0,0
RWO,STE1CB,0,0,0,0,0,0,0,0,0
REU,STE1CB,0,0,0,0,0,0,0,0,0
REP,STE1CB,0,0,0,0,0,0,0,0,0
RAF,STE1CB,0,0,0,0,0,0,0,0,0
RLA,STE1CB,0,0,0,0,0,0,0,0,0
ARG,STE1CB,0,0,0,0,0,0,0,0,0
OCE,STE1CB,0,0,0,0,0,0,0,0,0
AUT,STE1CB,0,0,0,0,0,0,0,0,0
BEL,STE1CB,0,0,0,0,0,0,0,0,0
BRA,STE1CB,0,0,0,0,0,0,0,0,0
BGR,STE1CB,0,0,0,0,0,0,0,0,0
CAN,STE1CB,0,0,0,0,0,0,0,0,0
CHA,STE1CB,0,0,0,0,0,0,0,0,0
HRV,STE1CB,0,0,0,0,0,0,0,0,0
CYP,STE1CB,0,0,0,0,0,0,0,0,0
CZE,STE1CB,0,0,0,0,0,0,0,0,0
DNK,STE1CB,0,0,0,0,0,0,0,0,0
EGY,STE1CB,0,0,0,0,0,0,0,0,0
EST,STE1CB,0,0,0,0,0,0,0,0,0
FIN,STE1CB,0,0,0,0,0,0,0,0,0
FRA,STE1CB,0,0,0,0,0,0,0,0,0
DEU,STE1CB,0,0,0,0,0,0,0,0,0
GRC,STE1CB,0,0,0,0,0,0,0,0,0
HUN,STE1CB,0,0,0,0,0,0,0,0,0
NSI,STE1CB,0,0,0,0,0,0,0,0,0
IND,STE1CB,0,0,0,0,0,0,0,0,0
IDN,STE1CB,0,0,0,0,0,0,0,0,0
IRN,STE1CB,0,0,0,0,0,0,0,0,0
IRL,STE1CB,0,0,0,0,0,0,0,0,0
ISR,STE1CB,0,0,0,0,0,0,0,0,0
ITA,STE1CB,0,0,0,0,0,0,0,0,0
JPN,STE1CB,0,0,0,0,0,0,0,0,0
KOR,STE1CB,0,0,0,0,0,0,0,0,0
LVA,STE1CB,0,0,0,0,0,0,0,0,0
LTU,STE1CB,0,0,0,0,0,0,0,0,0
LUX,STE1CB,0,0,0,0,0,0,0,0,0
MLT,STE1CB,0,0,0,0,0,0,0,0,0
MEX,STE1CB,0,0,0,0,0,0,0,0,0
MAR,STE1CB,0,0,0,0,0,0,0,0,0
NLD,STE1CB,0,0,0,0,0,0,0,0,0
NGA,STE1CB,0,0,0,0,0,0,0,0,0
POL,STE1CB,0,0,0,0,0,0,0,0,0
PRT,STE1CB,0,0,0,0,0,0,0,0,0
ROU,STE1CB,0,0,0,0,0,0,0,0,0
RUS,STE1CB,0,0,0,0,0,0,0,0,0
SAU,STE1CB,0,0,0,0,0,0,0,0,0
SVK,STE1CB,0,0,0,0,0,0,0,0,0
SVN,STE1CB,0,0,0,0,0,0,0,0,0
ZAF,STE1CB,0,0,0,0,0,0,0,0,0
ESP,STE1CB,0,0,0,0,0,0,0,0,0
SWE,STE1CB,0,0,0,0,0,0,0,0,0
TUN,STE1CB,0,0,0,0,0,0,0,0,0
TUR,STE1CB,0,0,0,0,0,0,0,0,0
GBR,STE1CB,0,0,0,0,0,0,0,0,0
USA,STE1CB,0,0,0,0,0,0,0,0,0
RAS,STE1CD,0,0,0,0,0,0,0,0,0
RWO,STE1CD,0,0,0,0,0,0,0,0,0
REU,STE1CD,0,0,0,0,0,0,0,0,0
REP,STE1CD,0,0,0,0,0,0,0,0,0
RAF,STE1CD,0,0,0,0,0,0,0,0,0
RLA,STE1CD,0,0,0,0,0,0,0,0,0
ARG,STE1CD,0,0,0,0,0,0,0,0,0
OCE,STE1CD,0,0,0,0,0,0,0,0,0
AUT,STE1CD,0,0,0,0,0,0,0,0,0
BEL,STE1CD,0,0,0,0,0,0,0,0,0
BRA,STE1CD,0,0,0,0,0,0,0,0,0
BGR,STE1CD,0,0,0,0,0,0,0,0,0
CAN,STE1CD,0,0,0,0,0,0,0,0,0
CHA,STE1CD,0,0,0,0,0,0,0,0,0
HRV,STE1CD,0,0,0,0,0,0,0,0,0
CYP,STE1CD,0,0,0,0,0,0,0,0,0
CZE,STE1CD,0,0,0,0,0,0,0,0,0
DNK,STE1CD,0,0,0,0,0,0,0,0,0
EGY,STE1CD,0,0,0,0,0,0,0,0,0
EST,STE1CD,0,0,0,0,0,0,0,0,0
FIN,STE1CD,0,0,0,0,0,0,0,0,0
FRA,STE1CD,0,0,0,0,0,0,0,0,0
DEU,STE1CD,0,0,0,0,0,0,0,0,0
GRC,STE1CD,0,0,0,0,0,0,0,0,0
HUN,STE1CD,0,0,0,0,0,0,0,0,0
NSI,STE1CD,0,0,0,0,0,0,0,0,0
IND,STE1CD,0,0,0,0,0,0,0,0,0
IDN,STE1CD,0,0,0,0,0,0,0,0,0
IRN,STE1CD,0,0,0,0,0,0,0,0,0
IRL,STE1CD,0,0,0,0,0,0,0,0,0
ISR,STE1CD,0,0,0,0,0,0,0,0,0
ITA,STE1CD,0,0,0,0,0,0,0,0,0
JPN,STE1CD,0,0,0,0,0,0,0,0,0
KOR,STE1CD,0,0,0,0,0,0,0,0,0
LVA,STE1CD,0,0,0,0,0,0,0,0,0
LTU,STE1CD,0,0,0,0,0,0,0,0,0
LUX,STE1CD,0,0,0,0,0,0,0,0,0
MLT,STE1CD,0,0,0,0,0,0,0,0,0
MEX,STE1CD,0,0,0,0,0,0,0,0,0
MAR,STE1CD,0,0,0,0,0,0,0,0,0
NLD,STE1CD,0,0,0,0,0,0,0,0,0
NGA,STE1CD,0,0,0,0,0,0,0,0,0
POL,STE1CD,0,0,0,0,0,0,0,0,0
PRT,STE1CD,0,0,0,0,0,0,0,0,0
ROU,STE1CD,0,0,0,0,0,0,0,0,0
RUS,STE1CD,0,0,0,0,0,0,0,0,0
SAU,STE1CD,0,0,0,0,0,0,0,0,0
SVK,STE1CD,0,0,0,0,0,0,0,0,0
SVN,STE1CD,0,0,0,0,0,0,0,0,0
ZAF,STE1CD,0,0,0,0,0,0,0,0,0
ESP,STE1CD,0,0,0,0,0,0,0,0,0
SWE,STE1CD,0,0,0,0,0,0,0,0,0
TUN,STE1CD,0,0,0,0,0,0,0,0,0
TUR,STE1CD,0,0,0,0,0,0,0,0,0
GBR,STE1CD,0,0,0,0,0,0,0,0,0
USA,STE1CD,0,0,0,0,0,0,0,0,0
RAS,STE1CG,0,0,0,0,0,0,0,0,0
RWO,STE1CG,0,0,0,0,0,0,0,0,0
REU,STE1CG,0,0,0,0,0,0,0,0,0
REP,STE1CG,0,0,0,0,0,0,0,0,0
RAF,STE1CG,0,0,0,0,0,0,0,0,0
RLA,STE1CG,0,0,0,0,0,0,0,0,0
ARG,STE1CG,0,0,0,0,0,0,0,0,0
OCE,STE1CG,0,0,0,0,0,0,0,0,0
AUT,STE1CG,0,0,0,0,0,0,0,0,0
BEL,STE1CG,0,0,0,0,0,0,0,0,0
BRA,STE1CG,0,0,0,0,0,0,0,0,0
BGR,STE1CG,0,0,0,0,0,0,0,0,0
CAN,STE1CG,0,0,0,0,0,0,0,0,0
CHA,STE1CG,0,0,0,0,0,0,0,0,0
HRV,STE1CG,0,0,0,0,0,0,0,0,0
CYP,STE1CG,0,0,0,0,0,0,0,0,0
CZE,STE1CG,0,0,0,0,0,0,0,0,0
DNK,STE1CG,0,0,0,0,0,0,0,0,0
EGY,STE1CG,0,0,0,0,0,0,0,0,0
EST,STE1CG,0,0,0,0,0,0,0,0,0
FIN,STE1CG,0,0,0,0,0,0,0,0,0
FRA,STE1CG,0,0,0,0,0,0,0,0,0
DEU,STE1CG,0,0,0,0,0,0,0,0,0
GRC,STE1CG,0,0,0,0,0,0,0,0,0
HUN,STE1CG,0,0,0,0,0,0,0,0,0
NSI,STE1CG,0,0,0,0,0,0,0,0,0
IND,STE1CG,0,0,0,0,0,0,0,0,0
IDN,STE1CG,0,0,0,0,0,0,0,0,0
IRN,STE1CG,0,0,0,0,0,0,0,0,0
IRL,STE1CG,0,0,0,0,0,0,0,0,0
ISR,STE1CG,0,0,0,0,0,0,0,0,0
ITA,STE1CG,0,0,0,0,0,0,0,0,0
JPN,STE1CG,0,0,0,0,0,0,0,0,0
KOR,STE1CG,0,0,0,0,0,0,0,0,0
LVA,STE1CG,0,0,0,0,0,0,0,0,0
LTU,STE1CG,0,0,0,0,0,0,0,0,0
LUX,STE1CG,0,0,0,0,0,0,0,0,0
MLT,STE1CG,0,0,0,0,0,0,0,0,0
MEX,STE1CG,0,0,0,0,0,0,0,0,0
MAR,STE1CG,0,0,0,0,0,0,0,0,0
NLD,STE1CG,0,0,0,0,0,0,0,0,0
NGA,STE1CG,0,0,0,0,0,0,0,0,0
POL,STE1CG,0,0,0,0,0,0,0,0,0
PRT,STE1CG,0,0,0,0,0,0,0,0,0
ROU,STE1CG,0,0,0,0,0,0,0,0,0
RUS,STE1CG,0,0,0,0,0,0,0,0,0
SAU,STE1CG,0,0,0,0,0,0,0,0,0
SVK,STE1CG,0,0,0,0,0,0,0,0,0
SVN,STE1CG,0,0,0,0,0,0,0,0,0
ZAF,STE1CG,0,0,0,0,0,0,0,0,0
ESP,STE1CG,0,0,0,0,0,0,0,0,0
SWE,STE1CG,0,0,0,0,0,0,0,0,0
TUN,STE1CG,0,0,0,0,0,0,0,0,0
TUR,STE1CG,0,0,0,0,0,0,0,0,0
GBR,STE1CG,0,0,0,0,0,0,0,0,0
USA,STE1CG,0,0,0,0,0,0,0,0,0
RAS,STE1CH,0,0,0,0,0,0,0,0,0
RWO,STE1CH,0,0,0,0,0,0,0,0,0
REU,STE1CH,0,0,0,0,0,0,0,0,0
REP,STE1CH,0,0,0,0,0,0,0,0,0
RAF,STE1CH,0,0,0,0,0,0,0,0,0
RLA,STE1CH,0,0,0,0,0,0,0,0,0
ARG,STE1CH,0,0,0,0,0,0,0,0,0
OCE,STE1CH,0,0,0,0,0,0,0,0,0
AUT,STE1CH,0,0,0,0,0,0,0,0,0
BEL,STE1CH,0,0,0,0,0,0,0,0,0
BRA,STE1CH,0,0,0,0,0,0,0,0,0
BGR,STE1CH,0,0,0,0,0,0,0,0,0
CAN,STE1CH,0,0,0,0,0,0,0,0,0
CHA,STE1CH,0,0,0,0,0,0,0,0,0
HRV,STE1CH,0,0,0,0,0,0,0,0,0
CYP,STE1CH,0,0,0,0,0,0,0,0,0
CZE,STE1CH,0,0,0,0,0,0,0,0,0
DNK,STE1CH,0,0,0,0,0,0,0,0,0
EGY,STE1CH,0,0,0,0,0,0,0,0,0
EST,STE1CH,0,0,0,0,0,0,0,0,0
FIN,STE1CH,0,0,0,0,0,0,0,0,0
FRA,STE1CH,0,0,0,0,0,0,0,0,0
DEU,STE1CH,0,0,0,0,0,0,0,0,0
GRC,STE1CH,0,0,0,0,0,0,0,0,0
HUN,STE1CH,0,0,0,0,0,0,0,0,0
NSI,STE1CH,0,0,0,0,0,0,0,0,0
IND,STE1CH,0,0,0,0,0,0,0,0,0
IDN,STE1CH,0,0,0,0,0,0,0,0,0
IRN,STE1CH,0,0,0,0,0,0,0,0,0
IRL,STE1CH,0,0,0,0,0,0,0,0,0
ISR,STE1CH,0,0,0,0,0,0,0,0,0
ITA,STE1CH,0,0,0,0,0,0,0,0,0
JPN,STE1CH,0,0,0,0,0,0,0,0,0
KOR,STE1CH,0,0,0,0,0,0,0,0,0
LVA,STE1CH,0,0,0,0,0,0,0,0,0
LTU,STE1CH,0,0,0,0,0,0,0,0,0
LUX,STE1CH,0,0,0,0,0,0,0,0,0
MLT,STE1CH,0,0,0,0,0,0,0,0,0
MEX,STE1CH,0,0,0,0,0,0,0,0,0
MAR,STE1CH,0,0,0,0,0,0,0,0,0
NLD,STE1CH,0,0,0,0,0,0,0,0,0
NGA,STE1CH,0,0,0,0,0,0,0,0,0
POL,STE1CH,0,0,0,0,0,0,0,0,0
PRT,STE1CH,0,0,0,0,0,0,0,0,0
ROU,STE1CH,0,0,0,0,0,0,0,0,0
RUS,STE1CH,0,0,0,0,0,0,0,0,0
SAU,STE1CH,0,0,0,0,0,0,0,0,0
SVK,STE1CH,0,0,0,0,0,0,0,0,0
SVN,STE1CH,0,0,0,0,0,0,0,0,0
ZAF,STE1CH,0,0,0,0,0,0,0,0,0
ESP,STE1CH,0,0,0,0,0,0,0,0,0
SWE,STE1CH,0,0,0,0,0,0,0,0,0
TUN,STE1CH,0,0,0,0,0,0,0,0,0
TUR,STE1CH,0,0,0,0,0,0,0,0,0
GBR,STE1CH,0,0,0,0,0,0,0,0,0
USA,STE1CH,0,0,0,0,0,0,0,0,0
RAS,STE1CL,0,0,0,0,0,0,0,0,0
RWO,STE1CL,0,0,0,0,0,0,0,0,0
REU,STE1CL,0,0,0,0,0,0,0,0,0
REP,STE1CL,0,0,0,0,0,0,0,0,0
RAF,STE1CL,0,0,0,0,0,0,0,0,0
RLA,STE1CL,0,0,0,0,0,0,0,0,0
ARG,STE1CL,0,0,0,0,0,0,0,0,0
OCE,STE1CL,0,0,0,0,0,0,0,0,0
AUT,STE1CL,0,0,0,0,0,0,0,0,0
BEL,STE1CL,0,0,0,0,0,0,0,0,0
BRA,STE1CL,0,0,0,0,0,0,0,0,0
BGR,STE1CL,0,0,0,0,0,0,0,0,0
CAN,STE1CL,0,0,0,0,0,0,0,0,0
CHA,STE1CL,0,0,0,0,0,0,0,0,0
HRV,STE1CL,0,0,0,0,0,0,0,0,0
CYP,STE1CL,0,0,0,0,0,0,0,0,0
CZE,STE1CL,0,0,0,0,0,0,0,0,0
DNK,STE1CL,0,0,0,0,0,0,0,0,0
EGY,STE1CL,0,0,0,0,0,0,0,0,0
EST,STE1CL,0,0,0,0,0,0,0,0,0
FIN,STE1CL,0,0,0,0,0,0,0,0,0
FRA,STE1CL,0,0,0,0,0,0,0,0,0
DEU,STE1CL,0,0,0,0,0,0,0,0,0
GRC,STE1CL,0,0,0,0,0,0,0,0,0
HUN,STE1CL,0,0,0,0,0,0,0,0,0
NSI,STE1CL,0,0,0,0,0,0,0,0,0
IND,STE1CL,0,0,0,0,0,0,0,0,0
IDN,STE1CL,0,0,0,0,0,0,0,0,0
IRN,STE1CL,0,0,0,0,0,0,0,0,0
IRL,STE1CL,0,0,0,0,0,0,0,0,0
ISR,STE1CL,0,0,0,0,0,0,0,0,0
ITA,STE1CL,0,0,0,0,0,0,0,0,0
JPN,STE1CL,0,0,0,0,0,0,0,0,0
KOR,STE1CL,0,0,0,0,0,0,0,0,0
LVA,STE1CL,0,0,0,0,0,0,0,0,0
LTU,STE1CL,0,0,0,0,0,0,0,0,0
LUX,STE1CL,0,0,0,0,0,0,0,0,0
MLT,STE1CL,0,0,0,0,0,0,0,0,0
MEX,STE1CL,0,0,0,0,0,0,0,0,0
MAR,STE1CL,0,0,0,0,0,0,0,0,0
NLD,STE1CL,0,0,0,0,0,0,0,0,0
NGA,STE1CL,0,0,0,0,0,0,0,0,0
POL,STE1CL,0,0,0,0,0,0,0,0,0
PRT,STE1CL,0,0,0,0,0,0,0,0,0
ROU,STE1CL,0,0,0,0,0,0,0,0,0
RUS,STE1CL,0,0,0,0,0,0,0,0,0
SAU,STE1CL,0,0,0,0,0,0,0,0,0
SVK,STE1CL,0,0,0,0,0,0,0,0,0
SVN,STE1CL,0,0,0,0,0,0,0,0,0
ZAF,STE1CL,0,0,0,0,0,0,0,0,0
ESP,STE1CL,0,0,0,0,0,0,0,0,0
SWE,STE1CL,0,0,0,0,0,0,0,0,0
TUN,STE1CL,0,0,0,0,0,0,0,0,0
TUR,STE1CL,0,0,0,0,0,0,0,0,0
GBR,STE1CL,0,0,0,0,0,0,0,0,0
USA,STE1CL,0,0,0,0,0,0,0,0,0
RAS,STE1CR,0,0,0,0,0,0,0,0,0
RWO,STE1CR,0,0,0,0,0,0,0,0,0
REU,STE1CR,0,0,0,0,0,0,0,0,0
REP,STE1CR,0,0,0,0,0,0,0,0,0
RAF,STE1CR,0,0,0,0,0,0,0,0,0
RLA,STE1CR,0,0,0,0,0,0,0,0,0
ARG,STE1CR,0,0,0,0,0,0,0,0,0
OCE,STE1CR,0,0,0,0,0,0,0,0,0
AUT,STE1CR,0,0,0,0,0,0,0,0,0
BEL,STE1CR,0,0,0,0,0,0,0,0,0
BRA,STE1CR,0,0,0,0,0,0,0,0,0
BGR,STE1CR,0,0,0,0,0,0,0,0,0
CAN,STE1CR,0,0,0,0,0,0,0,0,0
CHA,STE1CR,0,0,0,0,0,0,0,0,0
HRV,STE1CR,0,0,0,0,0,0,0,0,0
CYP,STE1CR,0,0,0,0,0,0,0,0,0
CZE,STE1CR,0,0,0,0,0,0,0,0,0
DNK,STE1CR,0,0,0,0,0,0,0,0,0
EGY,STE1CR,0,0,0,0,0,0,0,0,0
EST,STE1CR,0,0,0,0,0,0,0,0,0
FIN,STE1CR,0,0,0,0,0,0,0,0,0
FRA,STE1CR,0,0,0,0,0,0,0,0,0
DEU,STE1CR,0,0,0,0,0,0,0,0,0
GRC,STE1CR,0,0,0,0,0,0,0,0,0
HUN,STE1CR,0,0,0,0,0,0,0,0,0
NSI,STE1CR,0,0,0,0,0,0,0,0,0
IND,STE1CR,0,0,0,0,0,0,0,0,0
IDN,STE1CR,0,0,0,0,0,0,0,0,0
IRN,STE1CR,0,0,0,0,0,0,0,0,0
IRL,STE1CR,0,0,0,0,0,0,0,0,0
ISR,STE1CR,0,0,0,0,0,0,0,0,0
ITA,STE1CR,0,0,0,0,0,0,0,0,0
JPN,STE1CR,0,0,0,0,0,0,0,0,0
KOR,STE1CR,0,0,0,0,0,0,0,0,0
LVA,STE1CR,0,0,0,0,0,0,0,0,0
LTU,STE1CR,0,0,0,0,0,0,0,0,0
LUX,STE1CR,0,0,0,0,0,0,0,0,0
MLT,STE1CR,0,0,0,0,0,0,0,0,0
MEX,STE1CR,0,0,0,0,0,0,0,0,0
MAR,STE1CR,0,0,0,0,0,0,0,0,0
NLD,STE1CR,0,0,0,0,0,0,0,0,0
NGA,STE1CR,0,0,0,0,0,0,0,0,0
POL,STE1CR,0,0,0,0,0,0,0,0,0
PRT,STE1CR,0,0,0,0,0,0,0,0,0
ROU,STE1CR,0,0,0,0,0,0,0,0,0
RUS,STE1CR,0,0,0,0,0,0,0,0,0
SAU,STE1CR,0,0,0,0,0,0,0,0,0
SVK,STE1CR,0,0,0,0,0,0,0,0,0
SVN,STE1CR,0,0,0,0,0,0,0,0,0
ZAF,STE1CR,0,0,0,0,0,0,0,0,0
ESP,STE1CR,0,0,0,0,0,0,0,0,0
SWE,STE1CR,0,0,0,0,0,0,0,0,0
TUN,STE1CR,0,0,0,0,0,0,0,0,0
TUR,STE1CR,0,0,0,0,0,0,0,0,0
GBR,STE1CR,0,0,0,0,0,0,0,0,0
USA,STE1CR,0,0,0,0,0,0,0,0,0
RAS,TOTCAP,3.38522157141537,3.56160775718034,3.65880663436437,3.77603757354397,3.93350791988544,4.21070986529564,4.46614802313008,4.65517099613451,4.96516490263858
RWO,TOTCAP,10.5342515866667,10.5468521471515,10.7521528344242,10.9216988307879,11.1783670047273,11.1800735947273,11.2203087713939,11.274731732,11.3963669998788
REU,TOTCAP,7.29266252197802,7.31350397939561,7.4041535673077,7.47091599252748,7.66894012989011,7.60606446615385,7.63359017686814,7.66534321005495,7.6774119467033
REP,TOTCAP,8.72145537598055,9.9952225180298,10.8089232182426,11.7227218757677,11.7417876882639,12.366328715035,12.7460064173366,13.0117590726969,13.4179453631803
RAF,TOTCAP,0.56488647664151,0.603278854415095,0.659838504792453,0.70780706690566,0.748472359320755,0.793482347201887,0.826395885526415,0.895610095458491,0.940857659286793
RLA,TOTCAP,1.28029147643162,1.31388443649084,1.36000125086427,1.40167262077404,1.44321298135972,1.49429847358415,1.61791548575882,1.65252848027522,1.73325118386763
ARG,TOTCAP,24.2322714695652,25.4371780434783,26.5556432826087,26.6218796304348,27.1236674565217,28.183332,28.5120604217391,30.2402316586957,31.7868199804348
OCE,TOTCAP,7.26175964972222,7.40765684763889,7.46708937888889,7.46037251013889,7.57196544555556,7.49360157055556,7.38481808861111,7.30680265527778,7.39443147125
AUT,TOTCAP,16.466711529,17.403564113,17.534397068,17.758082377,17.651924639,17.646290354,17.677227026,17.34152637,17.635489457
BEL,TOTCAP,14.427985,15.291085,14.842865,14.562255,14.381135,14.375975,14.350375,14.492928,14.483142
BRA,TOTCAP,77.7033408695652,80.3764550434783,84.2543647826087,86.9043291304348,90.0381349465218,95.21729,99.0377665217391,102.422542608696,105.127179130435
BGR,TOTCAP,9.36257,9.40534,10.00105,8.37523,9.82828,9.10374,8.76341,8.57036,8.941722
CAN,TOTCAP,94.59717421,94.0189707,95.71690975,92.947538945,95.17922561,97.16409541,99.04088845,98.84327436,98.80477554
CHA,TOTCAP,62.2008577439918,67.9088668208187,72.4075148212769,80.3034778497855,87.6054403751634,96.3321116071401,104.155046146124,110.865715532182,119.231031648219
HRV,TOTCAP,8.30482904888889,8.08161870759259,7.97334457462963,7.71670902018518,7.59992211296296,7.79879405981482,7.66670582703704,7.55924977814815,7.56396843111111
CYP,TOTCAP,6.77649824888889,6.65071790759259,6.52237457462963,6.20807902018518,6.06686211296296,6.04117905981482,5.89576082703704,5.78238127814815,5.82600173111111
CZE,TOTCAP,18.4497140832828,18.6244647933502,18.8418912775084,18.7631236121549,18.6219419720539,18.370358226936,18.0244216000673,17.9550931002694,18.1168566959596
DNK,TOTCAP,8.89745717,8.92621613,8.95774293,8.26232679,8.03904719,8.08880689,8.1488566,8.06079463,8.22176191
EGY,TOTCAP,20.81222,22.49242,24.0505,24.4129,25.9673,27.9953,30.7487,35.6937,44.00024
EST,TOTCAP,6.60471504888889,6.48485870759259,6.40464457462963,6.22640902018519,6.10503211296296,5.96267405981481,5.83057082703704,5.73616077814815,5.88383393111111
FIN,TOTCAP,12.44867408,12.573455575,12.612401845,13.20856448,12.74266407,12.81947487,12.196889225,12.633540075,12.582520365
FRA,TOTCAP,98.686315,99.59815,100.126435,98.769725,97.628985,96.940275,97.17135,95.721728,95.979668
DEU,TOTCAP,112.613328,110.70203956,105.85130256,109.34490381,111.725870465,114.70209672,116.42419378,115.429170771,117.324953725
GRC,TOTCAP,11.10153,11.74461,12.09205,12.31674,12.211744,12.188491,12.196419,12.25861,12.1936595
HUN,TOTCAP,7.21282,7.71337,7.49963,6.688515,6.862325,6.78761,6.831935,6.836535,6.915535
NSI,TOTCAP,9.74082488512821,9.83842515319231,10.0215885545385,10.2047171602564,10.2834875423077,10.3423919124359,10.5578165096026,10.7502788030128,10.9517128025641
IND,TOTCAP,58.5226891398251,60.7067583524854,63.2482214012769,65.9148805797855,69.9989291218301,73.4713335454735,79.3843978844573,87.9162556571819,90.0314799773854
IDN,TOTCAP,17.0468887925926,19.0710162703704,20.574560937037,21.779540937037,22.4343694148148,22.7899087814815,23.049830962963,24.2271314740741,26.11105925
IRN,TOTCAP,47.80937,50.16679,53.79173,54.94469008,56.57757,57.0896,57.10334,58.94418,60.12025
IRL,TOTCAP,5.737075045,5.793170395,5.92669846,6.01906147,6.080691455,6.32282748,6.411476085,6.5687244,6.6586419
ISR,TOTCAP,6.5018229,7.1033829,7.5206429,7.8042029,8.674405,9.4626875,9.667555,9.7888382,9.6925902
ITA,TOTCAP,80.0510692,83.479421,85.3113254,84.1245493,81.63747758,76.75172638,73.98861918,73.50202222,73.73155218
JPN,TOTCAP,226.785708,229.671358,230.959157,232.879923,237.068023,235.5182,240.16149,239.3431538,239.31720655
KOR,TOTCAP,60.7970859465909,62.8913778606818,64.5000726943182,67.5726063234091,71.4126992084091,74.7645398038636,84.0276167675,92.4521290220455,92.6531311470455
LVA,TOTCAP,7.39868904888889,7.18129370759259,7.11913957462963,7.03612902018518,6.90512211296296,6.87683905981482,6.73170582703704,6.62200077814815,6.64025343111111
LTU,TOTCAP,8.38536504888889,8.23804870759259,8.24049457462963,7.93024902018518,7.79752211296296,7.74897405981481,7.11414582703704,7.04900077814815,7.10178843111111
LUX,TOTCAP,1.18763947,1.19348522,1.20452192,1.21170292,1.34743077,1.34164024,1.05517138,1.04863587,1.05009707
MLT,TOTCAP,6.03834904888889,5.80513870759259,5.73801457462963,5.45724902018519,5.31843211296296,5.26199405981481,5.03097882703704,5.00830377814815,5.05374143111111
MEX,TOTCAP,47.59953,47.35984,48.91751,48.47014,49.7623,50.32264,53.61897,54.81011,61.80968554
MAR,TOTCAP,3.31455,3.3149,3.5551,3.61171,3.68381,3.71121,3.72324,3.82204,4
NLD,TOTCAP,20.465033565,21.479404565,22.762690565,22.947996165,22.716608365,22.660359265,19.960021985,20.049591735,19.953653065
NGA,TOTCAP,8.18366,8.63416,8.78916,11.02516,12.20559,13.37766,13.37786,13.41406,13.98126
POL,TOTCAP,28.786526,29.37671472,29.619588875,29.346429935,28.742272915,29.81698876,29.864,32.04088465,34.6358782
PRT,TOTCAP,12.87584,13.33011,13.01035,12.22272,12.06257,12.3401606,12.93773,13.10997,13.18878
